id,owner_id,owner_kind,article_code,condition_type,text,normalized_text,required
condition_article_37_clause_0,article_37_clause_0,Clause,37,condition,Trục xuất là buộc người nước ngoài bị kết án phải rời khỏi lãnh thổ nước Cộng hòa xã hội chủ nghĩa Việt Nam. Trục xuất được Tòa án áp dụng là hình phạt chính hoặc hình phạt bổ sung trong từng trường hợp cụ thể.,truc xuat la buoc nguoi nuoc ngoai bi ket an phai roi khoi lanh tho nuoc cong hoa xa hoi chu nghia viet nam truc xuat duoc toa an ap dung la hinh phat chinh hoac hinh phat bo sung trong tung truong hop cu the,true
condition_article_38_clause_1,article_38_clause_1,Clause,38,condition,"Tù có thời hạn là buộc người bị kết án phải chấp hành hình phạt tại cơ sở giam giữ trong một thời hạn nhất định. Tù có thời hạn đối với người phạm một tội có mức tối thiểu là 03 tháng và mức tối đa là 20 năm. Thời gian tạm giữ, tạm giam được trừ vào thời hạn chấp hành hình phạt tù, cứ 01 ngày tạm giữ, tạm giam bằng 01 ngày tù.",tu co thoi han la buoc nguoi bi ket an phai chap hanh hinh phat tai co so giam giu trong mot thoi han nhat dinh tu co thoi han doi voi nguoi pham mot toi co muc toi thieu la 03 thang va muc toi da la 20 nam thoi gian tam giu tam giam duoc tru vao thoi han chap hanh hinh phat tu cu 01 ngay tam giu tam giam bang 01 ngay tu,true
condition_article_38_clause_2,article_38_clause_2,Clause,38,condition,Không áp dụng hình phạt tù có thời hạn đối với người lần đầu phạm tội ít nghiêm trọng do vô ý và có nơi cư trú rõ ràng.,khong ap dung hinh phat tu co thoi han doi voi nguoi lan dau pham toi it nghiem trong do vo y va co noi cu tru ro rang,true
condition_article_39_clause_0,article_39_clause_0,Clause,39,subject_age,"Tù chung thân là hình phạt tù không thời hạn được áp dụng đối với người phạm tội đặc biệt nghiêm trọng, nhưng chưa đến mức bị xử phạt tử hình. Không áp dụng hình phạt tù chung thân đối với người dưới 18 tuổi phạm tội.",tu chung than la hinh phat tu khong thoi han duoc ap dung doi voi nguoi pham toi dac biet nghiem trong nhung chua den muc bi xu phat tu hinh khong ap dung hinh phat tu chung than doi voi nguoi duoi 18 tuoi pham toi,true
condition_article_40_clause_1,article_40_clause_1,Clause,40,act_and_subject,"Tử hình là hình phạt đặc biệt chỉ áp dụng đối với người phạm tội đặc biệt nghiêm trọng thuộc một trong nhóm các tội xâm phạm an ninh quốc gia, xâm phạm tính mạng con người, các tội phạm về ma túy, tham nhũng và một số tội phạm đặc biệt nghiêm trọng khác do Bộ luật này quy định.",tu hinh la hinh phat dac biet chi ap dung doi voi nguoi pham toi dac biet nghiem trong thuoc mot trong nhom cac toi xam pham an ninh quoc gia xam pham tinh mang con nguoi cac toi pham ve ma tuy tham nhung va mot so toi pham dac biet nghiem trong khac do bo luat nay quy dinh,true
condition_article_40_clause_2,article_40_clause_2,Clause,40,subject_age,"Không áp dụng hình phạt tử hình đối với người dưới 18 tuổi khi phạm tội, phụ nữ có thai, phụ nữ đang nuôi con dưới 36 tháng tuổi hoặc người đủ 75 tuổi trở lên khi phạm tội hoặc khi xét xử.",khong ap dung hinh phat tu hinh doi voi nguoi duoi 18 tuoi khi pham toi phu nu co thai phu nu dang nuoi con duoi 36 thang tuoi hoac nguoi du 75 tuoi tro len khi pham toi hoac khi xet xu,true
condition_article_40_clause_3,article_40_clause_3,Clause,40,subject_age,Không thi hành án tử hình đối với người bị kết án nếu thuộc một trong các trường hợp sau đây: a) Phụ nữ có thai hoặc phụ nữ đang nuôi con dưới 36 tháng tuổi; b) Người đủ 75 tuổi trở lên; c) Người mắc bệnh ung thư giai đoạn cuối.,khong thi hanh an tu hinh doi voi nguoi bi ket an neu thuoc mot trong cac truong hop sau day a phu nu co thai hoac phu nu dang nuoi con duoi 36 thang tuoi b nguoi du 75 tuoi tro len c nguoi mac benh ung thu giai doan cuoi,true
condition_article_40_clause_4,article_40_clause_4,Clause,40,condition,"Trong trường hợp quy định tại khoản 3 Điều này hoặc trường hợp người bị kết án tử hình được ân giảm, thì hình phạt tử hình được chuyển thành tù chung thân.",trong truong hop quy dinh tai khoan 3 dieu nay hoac truong hop nguoi bi ket an tu hinh duoc an giam thi hinh phat tu hinh duoc chuyen thanh tu chung than,true
condition_article_40_clause_3_point_a,article_40_clause_3_point_a,Point,40,subject_age,Phụ nữ có thai hoặc phụ nữ đang nuôi con dưới 36 tháng tuổi;,phu nu co thai hoac phu nu dang nuoi con duoi 36 thang tuoi,true
condition_article_40_clause_3_point_b,article_40_clause_3_point_b,Point,40,subject_age,Người đủ 75 tuổi trở lên;,nguoi du 75 tuoi tro len,true
condition_article_40_clause_3_point_c,article_40_clause_3_point_c,Point,40,condition,Người mắc bệnh ung thư giai đoạn cuối.,nguoi mac benh ung thu giai doan cuoi,true
condition_article_41_clause_0,article_41_clause_0,Clause,41,aggravating_or_frame_factor,"Cấm đảm nhiệm chức vụ, cấm hành nghề hoặc làm công việc nhất định được áp dụng khi xét thấy nếu để người bị kết án đảm nhiệm chức vụ, hành nghề hoặc làm công việc đó thì có thể gây nguy hại cho xã hội. Thời hạn cấm là từ 01 năm đến 05 năm, kể từ ngày chấp hành xong hình phạt tù hoặc từ ngày bản án có hiệu lực pháp luật nếu hình phạt chính là cảnh cáo, phạt tiền, cải tạo không giam giữ hoặc trong trường hợp người bị kết án được hưởng án treo.",cam dam nhiem chuc vu cam hanh nghe hoac lam cong viec nhat dinh duoc ap dung khi xet thay neu de nguoi bi ket an dam nhiem chuc vu hanh nghe hoac lam cong viec do thi co the gay nguy hai cho xa hoi thoi han cam la tu 01 nam den 05 nam ke tu ngay chap hanh xong hinh phat tu hoac tu ngay ban an co hieu luc phap luat neu hinh phat chinh la canh cao phat tien cai tao khong giam giu hoac trong truong hop nguoi bi ket an duoc huong an treo,true
condition_article_42_clause_0,article_42_clause_0,Clause,42,condition,"Cấm cư trú là buộc người bị kết án phạt tù không được tạm trú hoặc thường trú ở một số địa phương nhất định. Thời hạn cấm cư trú là từ 01 năm đến 05 năm, kể từ ngày chấp hành xong hình phạt tù.",cam cu tru la buoc nguoi bi ket an phat tu khong duoc tam tru hoac thuong tru o mot so dia phuong nhat dinh thoi han cam cu tru la tu 01 nam den 05 nam ke tu ngay chap hanh xong hinh phat tu,true
condition_article_43_clause_0,article_43_clause_0,Clause,43,aggravating_or_frame_factor,"Quản chế là buộc người bị kết án phạt tù phải cư trú, làm ăn sinh sống và cải tạo ở một địa phương nhất định dưới sự kiểm soát, giáo dục của chính quyền và nhân dân địa phương. Trong thời gian quản chế, người bị kết án không được tự ý ra khỏi nơi cư trú, bị tước một số quyền công dân theo quy định tại Điều 44 của Bộ luật này và bị cấm hành nghề hoặc làm công việc nhất định. Quản chế được áp dụng đối với người phạm tội xâm phạm an ninh quốc gia, người tái phạm nguy hiểm hoặc trong những trường hợp khác do Bộ luật này quy định. Thời hạn quản chế là từ 01 năm đến 05 năm, kể từ ngày chấp hành xong hình phạt tù.",quan che la buoc nguoi bi ket an phat tu phai cu tru lam an sinh song va cai tao o mot dia phuong nhat dinh duoi su kiem soat giao duc cua chinh quyen va nhan dan dia phuong trong thoi gian quan che nguoi bi ket an khong duoc tu y ra khoi noi cu tru bi tuoc mot so quyen cong dan theo quy dinh tai dieu 44 cua bo luat nay va bi cam hanh nghe hoac lam cong viec nhat dinh quan che duoc ap dung doi voi nguoi pham toi xam pham an ninh quoc gia nguoi tai pham nguy hiem hoac trong nhung truong hop khac do bo luat nay quy dinh thoi han quan che la tu 01 nam den 05 nam ke tu ngay chap hanh xong hinh phat tu,true
condition_article_44_clause_1,article_44_clause_1,Clause,44,condition,"Công dân Việt Nam bị kết án phạt tù về tội xâm phạm an ninh quốc gia hoặc tội phạm khác trong những trường hợp do Bộ luật này quy định, thì bị tước một hoặc một số quyền công dân sau đây: a) Quyền ứng cử đại biểu cơ quan quyền lực Nhà nước; b) Quyền làm việc trong các cơ quan nhà nước và quyền phục vụ trong lực lượng vũ trang nhân dân.",cong dan viet nam bi ket an phat tu ve toi xam pham an ninh quoc gia hoac toi pham khac trong nhung truong hop do bo luat nay quy dinh thi bi tuoc mot hoac mot so quyen cong dan sau day a quyen ung cu dai bieu co quan quyen luc nha nuoc b quyen lam viec trong cac co quan nha nuoc va quyen phuc vu trong luc luong vu trang nhan dan,true
condition_article_44_clause_2,article_44_clause_2,Clause,44,condition,"Thời hạn tước một số quyền công dân là từ 01 năm đến 05 năm, kể từ ngày chấp hành xong hình phạt tù hoặc kể từ ngày bản án có hiệu lực pháp luật trong trường hợp người bị kết án được hưởng án treo.",thoi han tuoc mot so quyen cong dan la tu 01 nam den 05 nam ke tu ngay chap hanh xong hinh phat tu hoac ke tu ngay ban an co hieu luc phap luat trong truong hop nguoi bi ket an duoc huong an treo,true
condition_article_44_clause_1_point_a,article_44_clause_1_point_a,Point,44,condition,Quyền ứng cử đại biểu cơ quan quyền lực Nhà nước;,quyen ung cu dai bieu co quan quyen luc nha nuoc,true
condition_article_44_clause_1_point_b,article_44_clause_1_point_b,Point,44,condition,Quyền làm việc trong các cơ quan nhà nước và quyền phục vụ trong lực lượng vũ trang nhân dân.,quyen lam viec trong cac co quan nha nuoc va quyen phuc vu trong luc luong vu trang nhan dan,true
condition_article_45_clause_0,article_45_clause_0,Clause,45,condition,"Tịch thu tài sản là tước một phần hoặc toàn bộ tài sản thuộc sở hữu của người bị kết án để nộp vào ngân sách nhà nước. Tịch thu tài sản chỉ được áp dụng đối với người bị kết án về tội phạm nghiêm trọng, tội phạm rất nghiêm trọng hoặc tội phạm đặc biệt nghiêm trọng xâm phạm an ninh quốc gia, tội phạm về ma túy, tham nhũng hoặc tội phạm khác do Bộ luật này quy định. Khi tịch thu toàn bộ tài sản vẫn để cho người bị kết án và gia đình họ có điều kiện sinh sống.",tich thu tai san la tuoc mot phan hoac toan bo tai san thuoc so huu cua nguoi bi ket an de nop vao ngan sach nha nuoc tich thu tai san chi duoc ap dung doi voi nguoi bi ket an ve toi pham nghiem trong toi pham rat nghiem trong hoac toi pham dac biet nghiem trong xam pham an ninh quoc gia toi pham ve ma tuy tham nhung hoac toi pham khac do bo luat nay quy dinh khi tich thu toan bo tai san van de cho nguoi bi ket an va gia dinh ho co dieu kien sinh song,true
condition_article_46_clause_1,article_46_clause_1,Clause,46,act_and_subject,"Biện pháp tư pháp đối với người phạm tội bao gồm: a) Tịch thu vật, tiền trực tiếp liên quan đến tội phạm; b) Trả lại tài sản, sửa chữa hoặc bồi thường thiệt hại; buộc công khai xin lỗi; c) Bắt buộc chữa bệnh.",bien phap tu phap doi voi nguoi pham toi bao gom a tich thu vat tien truc tiep lien quan den toi pham b tra lai tai san sua chua hoac boi thuong thiet hai buoc cong khai xin loi c bat buoc chua benh,true
condition_article_46_clause_2,article_46_clause_2,Clause,46,act_and_subject,"Biện pháp tư pháp đối với pháp nhân thương mại phạm tội bao gồm: a) Tịch thu vật, tiền trực tiếp liên quan đến tội phạm; b) Trả lại tài sản, sửa chữa hoặc bồi thường thiệt hại; buộc công khai xin lỗi; c) Khôi phục lại tình trạng ban đầu; d) Thực hiện một số biện pháp nhằm khắc phục, ngăn chặn hậu quả tiếp tục xảy ra.",bien phap tu phap doi voi phap nhan thuong mai pham toi bao gom a tich thu vat tien truc tiep lien quan den toi pham b tra lai tai san sua chua hoac boi thuong thiet hai buoc cong khai xin loi c khoi phuc lai tinh trang ban dau d thuc hien mot so bien phap nham khac phuc ngan chan hau qua tiep tuc xay ra,true
condition_article_46_clause_1_point_a,article_46_clause_1_point_a,Point,46,condition,"Tịch thu vật, tiền trực tiếp liên quan đến tội phạm;",tich thu vat tien truc tiep lien quan den toi pham,true
condition_article_46_clause_1_point_b,article_46_clause_1_point_b,Point,46,condition,"Trả lại tài sản, sửa chữa hoặc bồi thường thiệt hại; buộc công khai xin lỗi;",tra lai tai san sua chua hoac boi thuong thiet hai buoc cong khai xin loi,true
condition_article_46_clause_1_point_c,article_46_clause_1_point_c,Point,46,condition,Bắt buộc chữa bệnh.,bat buoc chua benh,true
condition_article_46_clause_2_point_a,article_46_clause_2_point_a,Point,46,condition,"Tịch thu vật, tiền trực tiếp liên quan đến tội phạm;",tich thu vat tien truc tiep lien quan den toi pham,true
condition_article_46_clause_2_point_b,article_46_clause_2_point_b,Point,46,condition,"Trả lại tài sản, sửa chữa hoặc bồi thường thiệt hại; buộc công khai xin lỗi;",tra lai tai san sua chua hoac boi thuong thiet hai buoc cong khai xin loi,true
