id,owner_id,owner_kind,article_code,penalty_type,min_imprisonment_months,max_imprisonment_months,fine_min_vnd,fine_max_vnd,has_life_imprisonment,has_death_penalty,text
penalty_article_299_clause_4_1,article_299_clause_4,Clause,299,imprisonment,12,60,,,false,false,phạt tù từ 01 năm đến 05 năm
penalty_article_300_clause_1_1,article_300_clause_1,Clause,300,imprisonment,60,120,,,false,false,phạt tù từ 05 năm đến 10 năm
penalty_article_300_clause_2_1,article_300_clause_2,Clause,300,imprisonment,12,60,,,false,false,phạt tù từ 01 năm đến 05 năm
penalty_article_300_clause_4_1,article_300_clause_4,Clause,300,fine,,,7000000000,15000000000,false,false,phạt tiền từ 7.000.000.000 đồng đến 15.000.000.000 đồng
penalty_article_300_clause_4_2,article_300_clause_4,Clause,300,fine,,,1000000000,5000000000,false,false,phạt tiền từ 1.000.000.000 đồng đến 5.000.000.000 đồng
penalty_article_300_clause_4_point_a_1,article_300_clause_4_point_a,Point,300,fine,,,7000000000,15000000000,false,false,phạt tiền từ 7.000.000.000 đồng đến 15.000.000.000 đồng
penalty_article_300_clause_4_point_c_1,article_300_clause_4_point_c,Point,300,fine,,,1000000000,5000000000,false,false,phạt tiền từ 1.000.000.000 đồng đến 5.000.000.000 đồng
penalty_article_301_clause_1_1,article_301_clause_1,Clause,301,imprisonment,12,48,,,false,false,phạt tù từ 01 năm đến 04 năm
penalty_article_301_clause_2_1,article_301_clause_2,Clause,301,imprisonment,36,84,,,false,false,phạt tù từ 03 năm đến 07 năm
penalty_article_301_clause_3_1,article_301_clause_3,Clause,301,imprisonment,60,120,,,false,false,phạt tù từ 05 năm đến 10 năm
penalty_article_301_clause_4_1,article_301_clause_4,Clause,301,imprisonment,96,180,,,false,false,phạt tù từ 08 năm đến 15 năm
penalty_article_301_clause_5_1,article_301_clause_5,Clause,301,imprisonment,6,36,,,false,false,phạt tù từ 06 tháng đến 03 năm
penalty_article_302_clause_1_1,article_302_clause_1,Clause,302,imprisonment,60,120,,,false,false,phạt tù từ 05 năm đến 10 năm
penalty_article_302_clause_2_1,article_302_clause_2,Clause,302,imprisonment,84,180,,,false,false,phạt tù từ 07 năm đến 15 năm
penalty_article_302_clause_3_1,article_302_clause_3,Clause,302,imprisonment,144,240,,,false,false,phạt tù từ 12 năm đến 20 năm
penalty_article_302_clause_4_1,article_302_clause_4,Clause,302,imprisonment,216,240,,,true,false,phạt tù từ 18 năm đến 20 năm
penalty_article_302_clause_5_1,article_302_clause_5,Clause,302,imprisonment,12,60,,,false,false,phạt tù từ 01 năm đến 05 năm
penalty_article_303_clause_1_1,article_303_clause_1,Clause,303,imprisonment,36,144,,,false,false,phạt tù từ 03 năm đến 12 năm
penalty_article_303_clause_2_1,article_303_clause_2,Clause,303,imprisonment,120,240,,,true,false,phạt tù từ 10 năm đến 20 năm
penalty_article_303_clause_3_1,article_303_clause_3,Clause,303,imprisonment,12,60,,,false,false,phạt tù từ 01 năm đến 05 năm
penalty_article_304_clause_1_1,article_304_clause_1,Clause,304,imprisonment,12,84,,,false,false,phạt tù từ 01 năm đến 07 năm
penalty_article_304_clause_2_1,article_304_clause_2,Clause,304,imprisonment,60,144,,,false,false,phạt tù từ 05 năm đến 12 năm
penalty_article_304_clause_3_1,article_304_clause_3,Clause,304,imprisonment,120,180,,,false,false,phạt tù từ 10 năm đến 15 năm
penalty_article_304_clause_4_1,article_304_clause_4,Clause,304,imprisonment,180,240,,,true,false,phạt tù từ 15 năm đến 20 năm
penalty_article_304_clause_5_1,article_304_clause_5,Clause,304,fine,,,10000000,50000000,false,false,phạt tiền từ 10.000.000 đồng đến 50.000.000 đồng
penalty_article_305_clause_1_1,article_305_clause_1,Clause,305,imprisonment,12,60,,,false,false,phạt tù từ 01 năm đến 05 năm
penalty_article_305_clause_2_1,article_305_clause_2,Clause,305,imprisonment,36,120,,,false,false,phạt tù từ 03 năm đến 10 năm
penalty_article_305_clause_3_1,article_305_clause_3,Clause,305,imprisonment,84,180,,,false,false,phạt tù từ 07 năm đến 15 năm
penalty_article_305_clause_4_1,article_305_clause_4,Clause,305,imprisonment,180,240,,,true,false,phạt tù từ 15 năm đến 20 năm
penalty_article_305_clause_5_1,article_305_clause_5,Clause,305,fine,,,10000000,50000000,false,false,phạt tiền từ 10.000.000 đồng đến 50.000.000 đồng
penalty_article_306_clause_1_1,article_306_clause_1,Clause,306,imprisonment,3,24,,,false,false,phạt tù từ 03 tháng đến 02 năm
penalty_article_306_clause_2_1,article_306_clause_2,Clause,306,imprisonment,12,60,,,false,false,phạt tù từ 01 năm đến 05 năm
penalty_article_306_clause_3_1,article_306_clause_3,Clause,306,imprisonment,36,84,,,false,false,phạt tù từ 03 năm đến 07 năm
penalty_article_306_clause_4_1,article_306_clause_4,Clause,306,fine,,,10000000,50000000,false,false,phạt tiền từ 10.000.000 đồng đến 50.000.000 đồng
penalty_article_307_clause_1_1,article_307_clause_1,Clause,307,imprisonment,12,60,,,false,false,phạt tù từ 01 năm đến 05 năm
penalty_article_307_clause_2_1,article_307_clause_2,Clause,307,imprisonment,36,120,,,false,false,phạt tù từ 03 năm đến 10 năm
penalty_article_307_clause_3_1,article_307_clause_3,Clause,307,imprisonment,84,180,,,false,false,phạt tù từ 07 năm đến 15 năm
penalty_article_307_clause_4_1,article_307_clause_4,Clause,307,imprisonment,3,24,,,false,false,phạt tù từ 03 tháng đến 02 năm
penalty_article_307_clause_4_2,article_307_clause_4,Clause,307,fine,,,10000000,50000000,false,false,phạt tiền từ 10.000.000 đồng đến 50.000.000 đồng
penalty_article_308_clause_1_1,article_308_clause_1,Clause,308,imprisonment,6,36,,,false,false,phạt tù từ 06 tháng đến 03 năm
penalty_article_308_clause_2_1,article_308_clause_2,Clause,308,imprisonment,24,84,,,false,false,phạt tù từ 02 năm đến 07 năm
penalty_article_308_clause_3_1,article_308_clause_3,Clause,308,imprisonment,60,120,,,false,false,phạt tù từ 05 năm đến 10 năm
penalty_article_309_clause_1_1,article_309_clause_1,Clause,309,imprisonment,24,84,,,false,false,phạt tù từ 02 năm đến 07 năm
penalty_article_309_clause_2_1,article_309_clause_2,Clause,309,imprisonment,60,144,,,false,false,phạt tù từ 05 năm đến 12 năm
penalty_article_309_clause_3_1,article_309_clause_3,Clause,309,imprisonment,120,180,,,false,false,phạt tù từ 10 năm đến 15 năm
penalty_article_309_clause_4_1,article_309_clause_4,Clause,309,imprisonment,180,240,,,true,false,phạt tù từ 15 năm đến 20 năm
penalty_article_309_clause_5_1,article_309_clause_5,Clause,309,fine,,,10000000,50000000,false,false,phạt tiền từ 10.000.000 đồng đến 50.000.000 đồng
penalty_article_310_clause_1_1,article_310_clause_1,Clause,310,imprisonment,36,120,,,false,false,phạt tù từ 03 năm đến 10 năm
penalty_article_310_clause_2_1,article_310_clause_2,Clause,310,imprisonment,84,180,,,false,false,phạt tù từ 07 năm đến 15 năm
penalty_article_310_clause_3_1,article_310_clause_3,Clause,310,imprisonment,180,240,,,false,false,phạt tù từ 15 năm đến 20 năm
penalty_article_310_clause_4_1,article_310_clause_4,Clause,310,imprisonment,6,36,,,false,false,phạt tù từ 06 tháng đến 03 năm
penalty_article_311_clause_1_1,article_311_clause_1,Clause,311,imprisonment,12,60,,,false,false,phạt tù từ 01 năm đến 05 năm
penalty_article_311_clause_2_1,article_311_clause_2,Clause,311,imprisonment,36,120,,,false,false,phạt tù từ 03 năm đến 10 năm
penalty_article_311_clause_3_1,article_311_clause_3,Clause,311,imprisonment,84,180,,,false,false,phạt tù từ 07 năm đến 15 năm
penalty_article_311_clause_4_1,article_311_clause_4,Clause,311,imprisonment,180,240,,,true,false,phạt tù từ 15 năm đến 20 năm
penalty_article_311_clause_5_1,article_311_clause_5,Clause,311,fine,,,5000000,50000000,false,false,phạt tiền từ 5.000.000 đồng đến 50.000.000 đồng
penalty_article_312_clause_1_1,article_312_clause_1,Clause,312,imprisonment,12,60,,,false,false,phạt tù từ 01 năm đến 05 năm
penalty_article_312_clause_2_1,article_312_clause_2,Clause,312,imprisonment,36,120,,,false,false,phạt tù từ 03 năm đến 10 năm
penalty_article_312_clause_3_1,article_312_clause_3,Clause,312,imprisonment,84,180,,,false,false,phạt tù từ 07 năm đến 15 năm
penalty_article_313_clause_1_1,article_313_clause_1,Clause,313,imprisonment,24,60,,,false,false,phạt tù từ 02 năm đến 05 năm
penalty_article_313_clause_2_1,article_313_clause_2,Clause,313,imprisonment,60,96,,,false,false,phạt tù từ 05 năm đến 08 năm
penalty_article_313_clause_3_1,article_313_clause_3,Clause,313,imprisonment,84,144,,,false,false,phạt tù từ 07 năm đến 12 năm
penalty_article_313_clause_4_1,article_313_clause_4,Clause,313,imprisonment,3,12,,,false,false,phạt tù từ 03 tháng đến 01 năm
penalty_article_313_clause_5_1,article_313_clause_5,Clause,313,fine,,,10000000,50000000,false,false,phạt tiền từ 10.000.000 đồng đến 50.000.000 đồng
penalty_article_314_clause_1_1,article_314_clause_1,Clause,314,imprisonment,6,60,,,false,false,phạt tù từ 06 tháng đến 05 năm
penalty_article_314_clause_1_2,article_314_clause_1,Clause,314,fine,,,20000000,100000000,false,false,phạt tiền từ 20.000.000 đồng đến 100.000.000 đồng
penalty_article_314_clause_2_1,article_314_clause_2,Clause,314,imprisonment,24,84,,,false,false,phạt tù từ 02 năm đến 07 năm
penalty_article_314_clause_2_2,article_314_clause_2,Clause,314,fine,,,100000000,300000000,false,false,phạt tiền từ 100.000.000 đồng đến 300.000.000 đồng
penalty_article_314_clause_3_1,article_314_clause_3,Clause,314,imprisonment,72,120,,,false,false,phạt tù từ 06 năm đến 10 năm
penalty_article_314_clause_4_1,article_314_clause_4,Clause,314,imprisonment,3,24,,,false,false,phạt tù từ 03 tháng đến 02 năm
penalty_article_314_clause_4_2,article_314_clause_4,Clause,314,fine,,,20000000,100000000,false,false,phạt tiền từ 20.000.000 đồng đến 100.000.000 đồng
penalty_article_315_clause_1_1,article_315_clause_1,Clause,315,imprisonment,12,60,,,false,false,phạt tù từ 01 năm đến 05 năm
penalty_article_315_clause_2_1,article_315_clause_2,Clause,315,imprisonment,36,120,,,false,false,phạt tù từ 03 năm đến 10 năm
penalty_article_315_clause_3_1,article_315_clause_3,Clause,315,imprisonment,84,180,,,false,false,phạt tù từ 07 năm đến 15 năm
penalty_article_315_clause_4_1,article_315_clause_4,Clause,315,fine,,,10000000,50000000,false,false,phạt tiền từ 10.000.000 đồng đến 50.000.000 đồng
penalty_article_316_clause_1_1,article_316_clause_1,Clause,316,imprisonment,12,36,,,false,false,phạt tù từ 01 năm đến 03 năm
penalty_article_316_clause_2_1,article_316_clause_2,Clause,316,imprisonment,36,84,,,false,false,phạt tù từ 03 năm đến 07 năm
penalty_article_316_clause_3_1,article_316_clause_3,Clause,316,imprisonment,84,180,,,false,false,phạt tù từ 07 năm đến 15 năm
penalty_article_316_clause_4_1,article_316_clause_4,Clause,316,fine,,,5000000,50000000,false,false,phạt tiền từ 5.000.000 đồng đến 50.000.000 đồng
penalty_article_316_clause_1_1,article_316_clause_1,Clause,316,imprisonment,24,60,,,false,false,phạt tù từ 02 năm đến 05 năm
penalty_article_316_clause_1_2,article_316_clause_1,Clause,316,fine,,,100000000,400000000,false,false,phạt tiền từ 100.000.000 đồng đến 400.000.000 đồng
penalty_article_316_clause_2_1,article_316_clause_2,Clause,316,imprisonment,36,84,,,false,false,phạt tù từ 03 năm đến 07 năm
penalty_article_316_clause_2_2,article_316_clause_2,Clause,316,fine,,,400000000,1000000000,false,false,phạt tiền từ 400.000.000 đồng đến 1.000.000.000 đồng
penalty_article_316_clause_3_1,article_316_clause_3,Clause,316,imprisonment,84,180,,,false,false,phạt tù từ 07 năm đến 15 năm
penalty_article_316_clause_4_1,article_316_clause_4,Clause,316,imprisonment,144,240,,,false,false,phạt tù từ 12 năm đến 20 năm
penalty_article_316_clause_5_1,article_316_clause_5,Clause,316,fine,,,40000000,200000000,false,false,phạt tiền từ 40.000.000 đồng đến 200.000.000 đồng
penalty_article_318_clause_1_1,article_318_clause_1,Clause,318,imprisonment,3,24,,,false,false,phạt tù từ 03 tháng đến 02 năm
penalty_article_318_clause_1_2,article_318_clause_1,Clause,318,fine,,,5000000,50000000,false,false,phạt tiền từ 5.000.000 đồng đến 50.000.000 đồng
penalty_article_318_clause_2_1,article_318_clause_2,Clause,318,imprisonment,24,84,,,false,false,phạt tù từ 02 năm đến 07 năm
penalty_article_319_clause_1_1,article_319_clause_1,Clause,319,imprisonment,3,24,,,false,false,phạt tù từ 03 tháng đến 02 năm
penalty_article_319_clause_2_1,article_319_clause_2,Clause,319,imprisonment,24,84,,,false,false,phạt tù từ 02 năm đến 07 năm
penalty_article_320_clause_1_1,article_320_clause_1,Clause,320,imprisonment,6,36,,,false,false,phạt tù từ 06 tháng đến 03 năm
penalty_article_320_clause_1_2,article_320_clause_1,Clause,320,fine,,,10000000,100000000,false,false,phạt tiền từ 10.000.000 đồng đến 100.000.000 đồng
penalty_article_320_clause_2_1,article_320_clause_2,Clause,320,imprisonment,36,120,,,false,false,phạt tù từ 03 năm đến 10 năm
penalty_article_320_clause_3_1,article_320_clause_3,Clause,320,fine,,,10000000,50000000,false,false,phạt tiền từ 10.000.000 đồng đến 50.000.000 đồng
penalty_article_321_clause_1_1,article_321_clause_1,Clause,321,imprisonment,6,36,,,false,false,phạt tù từ 06 tháng đến 03 năm
penalty_article_321_clause_1_2,article_321_clause_1,Clause,321,fine,,,20000000,100000000,false,false,phạt tiền từ 20.000.000 đồng đến 100.000.000 đồng
penalty_article_321_clause_2_1,article_321_clause_2,Clause,321,imprisonment,36,84,,,false,false,phạt tù từ 03 năm đến 07 năm
penalty_article_321_clause_3_1,article_321_clause_3,Clause,321,fine,,,10000000,50000000,false,false,phạt tiền từ 10.000.000 đồng đến 50.000.000 đồng
penalty_article_322_clause_1_1,article_322_clause_1,Clause,322,imprisonment,12,60,,,false,false,phạt tù từ 01 năm đến 05 năm
penalty_article_322_clause_1_2,article_322_clause_1,Clause,322,fine,,,50000000,300000000,false,false,phạt tiền từ 50.000.000 đồng đến 300.000.000 đồng
penalty_article_322_clause_2_1,article_322_clause_2,Clause,322,imprisonment,60,120,,,false,false,phạt tù từ 05 năm đến 10 năm
penalty_article_322_clause_3_1,article_322_clause_3,Clause,322,fine,,,20000000,100000000,false,false,phạt tiền từ 20.000.000 đồng đến 100.000.000 đồng
penalty_article_323_clause_1_1,article_323_clause_1,Clause,323,imprisonment,6,36,,,false,false,phạt tù từ 06 tháng đến 03 năm
penalty_article_323_clause_1_2,article_323_clause_1,Clause,323,fine,,,10000000,100000000,false,false,phạt tiền từ 10.000.000 đồng đến 100.000.000 đồng
penalty_article_323_clause_2_1,article_323_clause_2,Clause,323,imprisonment,36,84,,,false,false,phạt tù từ 03 năm đến 07 năm
penalty_article_323_clause_3_1,article_323_clause_3,Clause,323,imprisonment,84,120,,,false,false,phạt tù từ 07 năm đến 10 năm
penalty_article_323_clause_4_1,article_323_clause_4,Clause,323,imprisonment,120,180,,,false,false,phạt tù từ 10 năm đến 15 năm
penalty_article_323_clause_5_1,article_323_clause_5,Clause,323,fine,,,5000000,50000000,false,false,phạt tiền từ 5.000.000 đồng đến 50.000.000 đồng
penalty_article_324_clause_1_1,article_324_clause_1,Clause,324,imprisonment,12,60,,,false,false,phạt tù từ 01 năm đến 05 năm
penalty_article_324_clause_2_1,article_324_clause_2,Clause,324,imprisonment,60,120,,,false,false,phạt tù từ 05 năm đến 10 năm
penalty_article_324_clause_3_1,article_324_clause_3,Clause,324,imprisonment,120,180,,,false,false,phạt tù từ 10 năm đến 15 năm
penalty_article_324_clause_4_1,article_324_clause_4,Clause,324,imprisonment,6,36,,,false,false,phạt tù từ 06 tháng đến 03 năm
penalty_article_324_clause_5_1,article_324_clause_5,Clause,324,fine,,,20000000,100000000,false,false,phạt tiền từ 20.000.000 đồng đến 100.000.000 đồng
penalty_article_324_clause_6_1,article_324_clause_6,Clause,324,fine,,,1000000000,5000000000,false,false,phạt tiền từ 1.000.000.000 đồng đến 5.000.000.000 đồng
penalty_article_324_clause_6_2,article_324_clause_6,Clause,324,fine,,,5000000000,10000000000,false,false,phạt tiền từ 5.000.000.000 đồng đến 10.000.000.000 đồng
penalty_article_324_clause_6_3,article_324_clause_6,Clause,324,fine,,,10000000000,20000000000,false,false,phạt tiền từ 10.000.000.000 đồng đến 20.000.000.000 đồng
penalty_article_324_clause_6_4,article_324_clause_6,Clause,324,fine,,,1000000000,5000000000,false,false,phạt tiền từ 1.000.000.000 đồng đến 5.000.000.000 đồng
penalty_article_324_clause_6_point_a_1,article_324_clause_6_point_a,Point,324,fine,,,1000000000,5000000000,false,false,phạt tiền từ 1.000.000.000 đồng đến 5.000.000.000 đồng
penalty_article_324_clause_6_point_b_1,article_324_clause_6_point_b,Point,324,fine,,,5000000000,10000000000,false,false,phạt tiền từ 5.000.000.000 đồng đến 10.000.000.000 đồng
penalty_article_324_clause_6_point_c_1,article_324_clause_6_point_c,Point,324,fine,,,10000000000,20000000000,false,false,phạt tiền từ 10.000.000.000 đồng đến 20.000.000.000 đồng
penalty_article_324_clause_6_point_d_1,article_324_clause_6_point_d,Point,324,fine,,,1000000000,5000000000,false,false,phạt tiền từ 1.000.000.000 đồng đến 5.000.000.000 đồng
penalty_article_325_clause_1_1,article_325_clause_1,Clause,325,imprisonment,12,60,,,false,false,phạt tù từ 01 năm đến 05 năm
penalty_article_325_clause_2_1,article_325_clause_2,Clause,325,imprisonment,36,84,,,false,false,phạt tù từ 03 năm đến 07 năm
penalty_article_325_clause_3_1,article_325_clause_3,Clause,325,fine,,,10000000,100000000,false,false,phạt tiền từ 10.000.000 đồng đến 100.000.000 đồng
penalty_article_326_clause_1_1,article_326_clause_1,Clause,326,imprisonment,6,36,,,false,false,phạt tù từ 06 tháng đến 03 năm
penalty_article_326_clause_1_2,article_326_clause_1,Clause,326,fine,,,10000000,100000000,false,false,phạt tiền từ 10.000.000 đồng đến 100.000.000 đồng
penalty_article_326_clause_2_1,article_326_clause_2,Clause,326,imprisonment,36,120,,,false,false,phạt tù từ 03 năm đến 10 năm
penalty_article_326_clause_3_1,article_326_clause_3,Clause,326,imprisonment,84,180,,,false,false,phạt tù từ 07 năm đến 15 năm
penalty_article_326_clause_4_1,article_326_clause_4,Clause,326,fine,,,5000000,30000000,false,false,phạt tiền từ 5.000.000 đồng đến 30.000.000 đồng
penalty_article_327_clause_1_1,article_327_clause_1,Clause,327,imprisonment,12,60,,,false,false,phạt tù từ 01 năm đến 05 năm
penalty_article_327_clause_2_1,article_327_clause_2,Clause,327,imprisonment,60,120,,,false,false,phạt tù từ 05 năm đến 10 năm
penalty_article_327_clause_3_1,article_327_clause_3,Clause,327,imprisonment,120,180,,,false,false,phạt tù từ 10 năm đến 15 năm
penalty_article_327_clause_4_1,article_327_clause_4,Clause,327,imprisonment,180,240,,,true,false,phạt tù từ 15 năm đến 20 năm
penalty_article_327_clause_5_1,article_327_clause_5,Clause,327,fine,,,10000000,100000000,false,false,phạt tiền từ 10.000.000 đồng đến 100.000.000 đồng
penalty_article_328_clause_1_1,article_328_clause_1,Clause,328,imprisonment,6,36,,,false,false,phạt tù từ 06 tháng đến 03 năm
penalty_article_328_clause_2_1,article_328_clause_2,Clause,328,imprisonment,36,84,,,false,false,phạt tù từ 03 năm đến 07 năm
penalty_article_328_clause_3_1,article_328_clause_3,Clause,328,imprisonment,84,180,,,false,false,phạt tù từ 07 năm đến 15 năm
penalty_article_328_clause_4_1,article_328_clause_4,Clause,328,fine,,,10000000,50000000,false,false,phạt tiền từ 10.000.000 đồng đến 50.000.000 đồng
penalty_article_329_clause_1_1,article_329_clause_1,Clause,329,imprisonment,12,60,,,false,false,phạt tù từ 01 năm đến 05 năm
penalty_article_329_clause_2_1,article_329_clause_2,Clause,329,imprisonment,36,84,,,false,false,phạt tù từ 03 năm đến 07 năm
penalty_article_329_clause_3_1,article_329_clause_3,Clause,329,imprisonment,84,180,,,false,false,phạt tù từ 07 năm đến 15 năm
penalty_article_329_clause_4_1,article_329_clause_4,Clause,329,fine,,,10000000,50000000,false,false,phạt tiền từ 10.000.000 đồng đến 50.000.000 đồng
penalty_article_330_clause_1_1,article_330_clause_1,Clause,330,imprisonment,6,36,,,false,false,phạt tù từ 06 tháng đến 03 năm
penalty_article_330_clause_2_1,article_330_clause_2,Clause,330,imprisonment,24,84,,,false,false,phạt tù từ 02 năm đến 07 năm
penalty_article_331_clause_1_1,article_331_clause_1,Clause,331,imprisonment,6,36,,,false,false,phạt tù từ 06 tháng đến 03 năm
penalty_article_331_clause_2_1,article_331_clause_2,Clause,331,imprisonment,24,84,,,false,false,phạt tù từ 02 năm đến 07 năm
penalty_article_332_clause_1_1,article_332_clause_1,Clause,332,imprisonment,3,24,,,false,false,phạt tù từ 03 tháng đến 02 năm
penalty_article_332_clause_2_1,article_332_clause_2,Clause,332,imprisonment,12,60,,,false,false,phạt tù từ 01 năm đến 05 năm
penalty_article_333_clause_1_1,article_333_clause_1,Clause,333,imprisonment,6,36,,,false,false,phạt tù từ 06 tháng đến 03 năm
penalty_article_333_clause_2_1,article_333_clause_2,Clause,333,imprisonment,24,84,,,false,false,phạt tù từ 02 năm đến 07 năm
penalty_article_334_clause_1_1,article_334_clause_1,Clause,334,imprisonment,6,36,,,false,false,phạt tù từ 06 tháng đến 03 năm
penalty_article_334_clause_2_1,article_334_clause_2,Clause,334,imprisonment,24,84,,,false,false,phạt tù từ 02 năm đến 07 năm
penalty_article_335_clause_1_1,article_335_clause_1,Clause,335,imprisonment,3,24,,,false,false,phạt tù từ 03 tháng đến 02 năm
penalty_article_335_clause_2_1,article_335_clause_2,Clause,335,imprisonment,24,60,,,false,false,phạt tù từ 02 năm đến 05 năm
penalty_article_336_clause_2_1,article_336_clause_2,Clause,336,imprisonment,3,24,,,false,false,phạt tù từ 03 tháng đến 02 năm
penalty_article_337_clause_1_1,article_337_clause_1,Clause,337,imprisonment,24,84,,,false,false,phạt tù từ 02 năm đến 07 năm
penalty_article_337_clause_2_1,article_337_clause_2,Clause,337,imprisonment,60,120,,,false,false,phạt tù từ 05 năm đến 10 năm
penalty_article_337_clause_3_1,article_337_clause_3,Clause,337,imprisonment,120,180,,,false,false,phạt tù từ 10 năm đến 15 năm
penalty_article_337_clause_4_1,article_337_clause_4,Clause,337,fine,,,10000000,100000000,false,false,phạt tiền từ 10.000.000 đồng đến 100.000.000 đồng
penalty_article_338_clause_1_1,article_338_clause_1,Clause,338,imprisonment,6,36,,,false,false,phạt tù từ 06 tháng đến 03 năm
penalty_article_338_clause_2_1,article_338_clause_2,Clause,338,imprisonment,24,84,,,false,false,phạt tù từ 02 năm đến 07 năm
penalty_article_339_clause_0_1,article_339_clause_0,Clause,339,imprisonment,3,24,,,false,false,phạt tù từ 03 tháng đến 02 năm
penalty_article_340_clause_1_1,article_340_clause_1,Clause,340,imprisonment,6,36,,,false,false,phạt tù từ 06 tháng đến 03 năm
penalty_article_340_clause_1_2,article_340_clause_1,Clause,340,fine,,,10000000,50000000,false,false,phạt tiền từ 10.000.000 đồng đến 50.000.000 đồng
penalty_article_340_clause_2_1,article_340_clause_2,Clause,340,imprisonment,24,60,,,false,false,phạt tù từ 02 năm đến 05 năm
penalty_article_340_clause_3_1,article_340_clause_3,Clause,340,fine,,,5000000,20000000,false,false,phạt tiền từ 5.000.000 đồng đến 20.000.000 đồng
penalty_article_341_clause_1_1,article_341_clause_1,Clause,341,imprisonment,6,24,,,false,false,phạt tù từ 06 tháng đến 02 năm
penalty_article_341_clause_1_2,article_341_clause_1,Clause,341,fine,,,30000000,100000000,false,false,phạt tiền từ 30.000.000 đồng đến 100.000.000 đồng
penalty_article_341_clause_2_1,article_341_clause_2,Clause,341,imprisonment,24,60,,,false,false,phạt tù từ 02 năm đến 05 năm
penalty_article_341_clause_3_1,article_341_clause_3,Clause,341,imprisonment,36,84,,,false,false,phạt tù từ 03 năm đến 07 năm
penalty_article_341_clause_4_1,article_341_clause_4,Clause,341,fine,,,5000000,50000000,false,false,phạt tiền từ 5.000.000 đồng đến 50.000.000 đồng
penalty_article_342_clause_1_1,article_342_clause_1,Clause,342,imprisonment,3,24,,,false,false,phạt tù từ 03 tháng đến 02 năm
penalty_article_342_clause_1_2,article_342_clause_1,Clause,342,fine,,,5000000,50000000,false,false,phạt tiền từ 5.000.000 đồng đến 50.000.000 đồng
penalty_article_342_clause_2_1,article_342_clause_2,Clause,342,imprisonment,24,60,,,false,false,phạt tù từ 02 năm đến 05 năm
penalty_article_342_clause_3_1,article_342_clause_3,Clause,342,fine,,,5000000,20000000,false,false,phạt tiền từ 5.000.000 đồng đến 20.000.000 đồng
penalty_article_343_clause_1_1,article_343_clause_1,Clause,343,imprisonment,3,24,,,false,false,phạt tù từ 03 tháng đến 02 năm
penalty_article_343_clause_2_1,article_343_clause_2,Clause,343,fine,,,5000000,50000000,false,false,phạt tiền từ 5.000.000 đồng đến 50.000.000 đồng
penalty_article_344_clause_1_1,article_344_clause_1,Clause,344,imprisonment,3,24,,,false,false,phạt tù từ 03 tháng đến 02 năm
penalty_article_344_clause_1_2,article_344_clause_1,Clause,344,fine,,,20000000,200000000,false,false,phạt tiền từ 20.000.000 đồng đến 200.000.000 đồng
penalty_article_344_clause_2_1,article_344_clause_2,Clause,344,imprisonment,24,60,,,false,false,phạt tù từ 02 năm đến 05 năm
penalty_article_344_clause_3_1,article_344_clause_3,Clause,344,fine,,,20000000,100000000,false,false,phạt tiền từ 20.000.000 đồng đến 100.000.000 đồng
penalty_article_345_clause_1_1,article_345_clause_1,Clause,345,imprisonment,6,36,,,false,false,phạt tù từ 06 tháng đến 03 năm
penalty_article_345_clause_1_2,article_345_clause_1,Clause,345,fine,,,10000000,100000000,false,false,phạt tiền từ 10.000.000 đồng đến 100.000.000 đồng
penalty_article_345_clause_2_1,article_345_clause_2,Clause,345,imprisonment,36,84,,,false,false,phạt tù từ 03 năm đến 07 năm
penalty_article_346_clause_1_1,article_346_clause_1,Clause,346,imprisonment,6,36,,,false,false,phạt tù từ 06 tháng đến 03 năm
penalty_article_346_clause_1_2,article_346_clause_1,Clause,346,fine,,,10000000,100000000,false,false,phạt tiền từ 10.000.000 đồng đến 100.000.000 đồng
penalty_article_346_clause_2_1,article_346_clause_2,Clause,346,imprisonment,24,84,,,false,false,phạt tù từ 02 năm đến 07 năm
penalty_article_346_clause_3_1,article_346_clause_3,Clause,346,fine,,,5000000,50000000,false,false,phạt tiền từ 5.000.000 đồng đến 50.000.000 đồng
penalty_article_347_clause_0_1,article_347_clause_0,Clause,347,imprisonment,6,36,,,false,false,phạt tù từ 06 tháng đến 03 năm
penalty_article_347_clause_0_2,article_347_clause_0,Clause,347,fine,,,5000000,50000000,false,false,phạt tiền từ 5.000.000 đồng đến 50.000.000 đồng
penalty_article_348_clause_2_1,article_348_clause_2,Clause,348,imprisonment,60,120,,,false,false,phạt tù từ 05 năm đến 10 năm
penalty_article_348_clause_3_1,article_348_clause_3,Clause,348,imprisonment,84,180,,,false,false,phạt tù từ 07 năm đến 15 năm
penalty_article_348_clause_4_1,article_348_clause_4,Clause,348,fine,,,10000000,50000000,false,false,phạt tiền từ 10.000.000 đồng đến 50.000.000 đồng
penalty_article_349_clause_1_1,article_349_clause_1,Clause,349,imprisonment,12,60,,,false,false,phạt tù từ 01 năm đến 05 năm
penalty_article_349_clause_2_1,article_349_clause_2,Clause,349,imprisonment,60,120,,,false,false,phạt tù từ 05 năm đến 10 năm
penalty_article_349_clause_3_1,article_349_clause_3,Clause,349,imprisonment,84,180,,,false,false,phạt tù từ 07 năm đến 15 năm
