id,penalty_frame_id,role,penalty_type,text,min_imprisonment_months,max_imprisonment_months,fine_min_vnd,fine_max_vnd,has_life_imprisonment,has_death_penalty
penalty_penalty_article_297_clause_3_1_main,penalty_article_297_clause_3_1,main,imprisonment,phạt tù từ 05 năm đến 12 năm,60,144,,,false,false
penalty_penalty_article_297_clause_4_1_main,penalty_article_297_clause_4_1,main,fine,phạt tiền từ 30.000.000 đồng đến 100.000.000 đồng,,,30000000,100000000,false,false
penalty_penalty_article_298_clause_1_1_main,penalty_article_298_clause_1_1,main,imprisonment,phạt tù từ 01 năm đến 05 năm,12,60,,,false,false
penalty_penalty_article_298_clause_1_2_main,penalty_article_298_clause_1_2,main,fine,phạt tiền từ 50.000.000 đồng đến 500.000.000 đồng,,,50000000,500000000,false,false
penalty_penalty_article_298_clause_2_1_main,penalty_article_298_clause_2_1,main,imprisonment,phạt tù từ 03 năm đến 10 năm,36,120,,,false,false
penalty_penalty_article_298_clause_3_1_main,penalty_article_298_clause_3_1,main,imprisonment,phạt tù từ 07 năm đến 15 năm,84,180,,,false,false
penalty_penalty_article_298_clause_4_1_main,penalty_article_298_clause_4_1,main,fine,phạt tiền từ 30.000.000 đồng đến 100.000.000 đồng,,,30000000,100000000,false,false
penalty_penalty_article_299_clause_1_1_main,penalty_article_299_clause_1_1,main,imprisonment,phạt tù từ 10 năm đến 20 năm,120,240,,,true,true
penalty_penalty_article_299_clause_2_1_main,penalty_article_299_clause_2_1,main,imprisonment,phạt tù từ 05 năm đến 15 năm,60,180,,,false,false
penalty_penalty_article_299_clause_3_1_main,penalty_article_299_clause_3_1,main,imprisonment,phạt tù từ 02 năm đến 07 năm,24,84,,,false,false
penalty_penalty_article_299_clause_4_1_main,penalty_article_299_clause_4_1,main,imprisonment,phạt tù từ 01 năm đến 05 năm,12,60,,,false,false
penalty_penalty_article_300_clause_1_1_main,penalty_article_300_clause_1_1,main,imprisonment,phạt tù từ 05 năm đến 10 năm,60,120,,,false,false
penalty_penalty_article_300_clause_2_1_main,penalty_article_300_clause_2_1,main,imprisonment,phạt tù từ 01 năm đến 05 năm,12,60,,,false,false
penalty_penalty_article_300_clause_4_1_main,penalty_article_300_clause_4_1,main,fine,phạt tiền từ 7.000.000.000 đồng đến 15.000.000.000 đồng,,,7000000000,15000000000,false,false
penalty_penalty_article_300_clause_4_2_main,penalty_article_300_clause_4_2,main,fine,phạt tiền từ 1.000.000.000 đồng đến 5.000.000.000 đồng,,,1000000000,5000000000,false,false
penalty_penalty_article_300_clause_4_point_a_1_main,penalty_article_300_clause_4_point_a_1,main,fine,phạt tiền từ 7.000.000.000 đồng đến 15.000.000.000 đồng,,,7000000000,15000000000,false,false
penalty_penalty_article_300_clause_4_point_c_1_main,penalty_article_300_clause_4_point_c_1,main,fine,phạt tiền từ 1.000.000.000 đồng đến 5.000.000.000 đồng,,,1000000000,5000000000,false,false
penalty_penalty_article_301_clause_1_1_main,penalty_article_301_clause_1_1,main,imprisonment,phạt tù từ 01 năm đến 04 năm,12,48,,,false,false
penalty_penalty_article_301_clause_2_1_main,penalty_article_301_clause_2_1,main,imprisonment,phạt tù từ 03 năm đến 07 năm,36,84,,,false,false
penalty_penalty_article_301_clause_3_1_main,penalty_article_301_clause_3_1,main,imprisonment,phạt tù từ 05 năm đến 10 năm,60,120,,,false,false
penalty_penalty_article_301_clause_4_1_main,penalty_article_301_clause_4_1,main,imprisonment,phạt tù từ 08 năm đến 15 năm,96,180,,,false,false
penalty_penalty_article_301_clause_5_1_main,penalty_article_301_clause_5_1,main,imprisonment,phạt tù từ 06 tháng đến 03 năm,6,36,,,false,false
penalty_penalty_article_302_clause_1_1_main,penalty_article_302_clause_1_1,main,imprisonment,phạt tù từ 05 năm đến 10 năm,60,120,,,false,false
penalty_penalty_article_302_clause_2_1_main,penalty_article_302_clause_2_1,main,imprisonment,phạt tù từ 07 năm đến 15 năm,84,180,,,false,false
penalty_penalty_article_302_clause_3_1_main,penalty_article_302_clause_3_1,main,imprisonment,phạt tù từ 12 năm đến 20 năm,144,240,,,false,false
penalty_penalty_article_302_clause_4_1_main,penalty_article_302_clause_4_1,main,imprisonment,phạt tù từ 18 năm đến 20 năm,216,240,,,true,false
penalty_penalty_article_302_clause_5_1_main,penalty_article_302_clause_5_1,main,imprisonment,phạt tù từ 01 năm đến 05 năm,12,60,,,false,false
penalty_penalty_article_303_clause_1_1_main,penalty_article_303_clause_1_1,main,imprisonment,phạt tù từ 03 năm đến 12 năm,36,144,,,false,false
penalty_penalty_article_303_clause_2_1_main,penalty_article_303_clause_2_1,main,imprisonment,phạt tù từ 10 năm đến 20 năm,120,240,,,true,false
penalty_penalty_article_303_clause_3_1_main,penalty_article_303_clause_3_1,main,imprisonment,phạt tù từ 01 năm đến 05 năm,12,60,,,false,false
penalty_penalty_article_304_clause_1_1_main,penalty_article_304_clause_1_1,main,imprisonment,phạt tù từ 01 năm đến 07 năm,12,84,,,false,false
penalty_penalty_article_304_clause_2_1_main,penalty_article_304_clause_2_1,main,imprisonment,phạt tù từ 05 năm đến 12 năm,60,144,,,false,false
penalty_penalty_article_304_clause_3_1_main,penalty_article_304_clause_3_1,main,imprisonment,phạt tù từ 10 năm đến 15 năm,120,180,,,false,false
penalty_penalty_article_304_clause_4_1_main,penalty_article_304_clause_4_1,main,imprisonment,phạt tù từ 15 năm đến 20 năm,180,240,,,true,false
penalty_penalty_article_304_clause_5_1_main,penalty_article_304_clause_5_1,main,fine,phạt tiền từ 10.000.000 đồng đến 50.000.000 đồng,,,10000000,50000000,false,false
penalty_penalty_article_305_clause_1_1_main,penalty_article_305_clause_1_1,main,imprisonment,phạt tù từ 01 năm đến 05 năm,12,60,,,false,false
penalty_penalty_article_305_clause_2_1_main,penalty_article_305_clause_2_1,main,imprisonment,phạt tù từ 03 năm đến 10 năm,36,120,,,false,false
penalty_penalty_article_305_clause_3_1_main,penalty_article_305_clause_3_1,main,imprisonment,phạt tù từ 07 năm đến 15 năm,84,180,,,false,false
penalty_penalty_article_305_clause_4_1_main,penalty_article_305_clause_4_1,main,imprisonment,phạt tù từ 15 năm đến 20 năm,180,240,,,true,false
penalty_penalty_article_305_clause_5_1_main,penalty_article_305_clause_5_1,main,fine,phạt tiền từ 10.000.000 đồng đến 50.000.000 đồng,,,10000000,50000000,false,false
penalty_penalty_article_306_clause_1_1_main,penalty_article_306_clause_1_1,main,imprisonment,phạt tù từ 03 tháng đến 02 năm,3,24,,,false,false
penalty_penalty_article_306_clause_2_1_main,penalty_article_306_clause_2_1,main,imprisonment,phạt tù từ 01 năm đến 05 năm,12,60,,,false,false
penalty_penalty_article_306_clause_3_1_main,penalty_article_306_clause_3_1,main,imprisonment,phạt tù từ 03 năm đến 07 năm,36,84,,,false,false
penalty_penalty_article_306_clause_4_1_main,penalty_article_306_clause_4_1,main,fine,phạt tiền từ 10.000.000 đồng đến 50.000.000 đồng,,,10000000,50000000,false,false
penalty_penalty_article_307_clause_1_1_main,penalty_article_307_clause_1_1,main,imprisonment,phạt tù từ 01 năm đến 05 năm,12,60,,,false,false
penalty_penalty_article_307_clause_2_1_main,penalty_article_307_clause_2_1,main,imprisonment,phạt tù từ 03 năm đến 10 năm,36,120,,,false,false
penalty_penalty_article_307_clause_3_1_main,penalty_article_307_clause_3_1,main,imprisonment,phạt tù từ 07 năm đến 15 năm,84,180,,,false,false
penalty_penalty_article_307_clause_4_1_main,penalty_article_307_clause_4_1,main,imprisonment,phạt tù từ 03 tháng đến 02 năm,3,24,,,false,false
penalty_penalty_article_307_clause_4_2_main,penalty_article_307_clause_4_2,main,fine,phạt tiền từ 10.000.000 đồng đến 50.000.000 đồng,,,10000000,50000000,false,false
penalty_penalty_article_308_clause_1_1_main,penalty_article_308_clause_1_1,main,imprisonment,phạt tù từ 06 tháng đến 03 năm,6,36,,,false,false
penalty_penalty_article_308_clause_2_1_main,penalty_article_308_clause_2_1,main,imprisonment,phạt tù từ 02 năm đến 07 năm,24,84,,,false,false
penalty_penalty_article_308_clause_3_1_main,penalty_article_308_clause_3_1,main,imprisonment,phạt tù từ 05 năm đến 10 năm,60,120,,,false,false
penalty_penalty_article_309_clause_1_1_main,penalty_article_309_clause_1_1,main,imprisonment,phạt tù từ 02 năm đến 07 năm,24,84,,,false,false
penalty_penalty_article_309_clause_2_1_main,penalty_article_309_clause_2_1,main,imprisonment,phạt tù từ 05 năm đến 12 năm,60,144,,,false,false
penalty_penalty_article_309_clause_3_1_main,penalty_article_309_clause_3_1,main,imprisonment,phạt tù từ 10 năm đến 15 năm,120,180,,,false,false
penalty_penalty_article_309_clause_4_1_main,penalty_article_309_clause_4_1,main,imprisonment,phạt tù từ 15 năm đến 20 năm,180,240,,,true,false
penalty_penalty_article_309_clause_5_1_main,penalty_article_309_clause_5_1,main,fine,phạt tiền từ 10.000.000 đồng đến 50.000.000 đồng,,,10000000,50000000,false,false
penalty_penalty_article_310_clause_1_1_main,penalty_article_310_clause_1_1,main,imprisonment,phạt tù từ 03 năm đến 10 năm,36,120,,,false,false
penalty_penalty_article_310_clause_2_1_main,penalty_article_310_clause_2_1,main,imprisonment,phạt tù từ 07 năm đến 15 năm,84,180,,,false,false
penalty_penalty_article_310_clause_3_1_main,penalty_article_310_clause_3_1,main,imprisonment,phạt tù từ 15 năm đến 20 năm,180,240,,,false,false
penalty_penalty_article_310_clause_4_1_main,penalty_article_310_clause_4_1,main,imprisonment,phạt tù từ 06 tháng đến 03 năm,6,36,,,false,false
penalty_penalty_article_311_clause_1_1_main,penalty_article_311_clause_1_1,main,imprisonment,phạt tù từ 01 năm đến 05 năm,12,60,,,false,false
penalty_penalty_article_311_clause_2_1_main,penalty_article_311_clause_2_1,main,imprisonment,phạt tù từ 03 năm đến 10 năm,36,120,,,false,false
penalty_penalty_article_311_clause_3_1_main,penalty_article_311_clause_3_1,main,imprisonment,phạt tù từ 07 năm đến 15 năm,84,180,,,false,false
penalty_penalty_article_311_clause_4_1_main,penalty_article_311_clause_4_1,main,imprisonment,phạt tù từ 15 năm đến 20 năm,180,240,,,true,false
penalty_penalty_article_311_clause_5_1_main,penalty_article_311_clause_5_1,main,fine,phạt tiền từ 5.000.000 đồng đến 50.000.000 đồng,,,5000000,50000000,false,false
penalty_penalty_article_312_clause_1_1_main,penalty_article_312_clause_1_1,main,imprisonment,phạt tù từ 01 năm đến 05 năm,12,60,,,false,false
penalty_penalty_article_312_clause_2_1_main,penalty_article_312_clause_2_1,main,imprisonment,phạt tù từ 03 năm đến 10 năm,36,120,,,false,false
penalty_penalty_article_312_clause_3_1_main,penalty_article_312_clause_3_1,main,imprisonment,phạt tù từ 07 năm đến 15 năm,84,180,,,false,false
penalty_penalty_article_313_clause_1_1_main,penalty_article_313_clause_1_1,main,imprisonment,phạt tù từ 02 năm đến 05 năm,24,60,,,false,false
penalty_penalty_article_313_clause_2_1_main,penalty_article_313_clause_2_1,main,imprisonment,phạt tù từ 05 năm đến 08 năm,60,96,,,false,false
penalty_penalty_article_313_clause_3_1_main,penalty_article_313_clause_3_1,main,imprisonment,phạt tù từ 07 năm đến 12 năm,84,144,,,false,false
penalty_penalty_article_313_clause_4_1_main,penalty_article_313_clause_4_1,main,imprisonment,phạt tù từ 03 tháng đến 01 năm,3,12,,,false,false
penalty_penalty_article_313_clause_5_1_main,penalty_article_313_clause_5_1,main,fine,phạt tiền từ 10.000.000 đồng đến 50.000.000 đồng,,,10000000,50000000,false,false
penalty_penalty_article_314_clause_1_1_main,penalty_article_314_clause_1_1,main,imprisonment,phạt tù từ 06 tháng đến 05 năm,6,60,,,false,false
penalty_penalty_article_314_clause_1_2_main,penalty_article_314_clause_1_2,main,fine,phạt tiền từ 20.000.000 đồng đến 100.000.000 đồng,,,20000000,100000000,false,false
penalty_penalty_article_314_clause_2_1_main,penalty_article_314_clause_2_1,main,imprisonment,phạt tù từ 02 năm đến 07 năm,24,84,,,false,false
penalty_penalty_article_314_clause_2_2_main,penalty_article_314_clause_2_2,main,fine,phạt tiền từ 100.000.000 đồng đến 300.000.000 đồng,,,100000000,300000000,false,false
penalty_penalty_article_314_clause_3_1_main,penalty_article_314_clause_3_1,main,imprisonment,phạt tù từ 06 năm đến 10 năm,72,120,,,false,false
penalty_penalty_article_314_clause_4_1_main,penalty_article_314_clause_4_1,main,imprisonment,phạt tù từ 03 tháng đến 02 năm,3,24,,,false,false
penalty_penalty_article_314_clause_4_2_main,penalty_article_314_clause_4_2,main,fine,phạt tiền từ 20.000.000 đồng đến 100.000.000 đồng,,,20000000,100000000,false,false
penalty_penalty_article_315_clause_1_1_main,penalty_article_315_clause_1_1,main,imprisonment,phạt tù từ 01 năm đến 05 năm,12,60,,,false,false
penalty_penalty_article_315_clause_2_1_main,penalty_article_315_clause_2_1,main,imprisonment,phạt tù từ 03 năm đến 10 năm,36,120,,,false,false
penalty_penalty_article_315_clause_3_1_main,penalty_article_315_clause_3_1,main,imprisonment,phạt tù từ 07 năm đến 15 năm,84,180,,,false,false
penalty_penalty_article_315_clause_4_1_main,penalty_article_315_clause_4_1,main,fine,phạt tiền từ 10.000.000 đồng đến 50.000.000 đồng,,,10000000,50000000,false,false
penalty_penalty_article_316_clause_1_1_main,penalty_article_316_clause_1_1,main,imprisonment,phạt tù từ 01 năm đến 03 năm,12,36,,,false,false
penalty_penalty_article_316_clause_2_1_main,penalty_article_316_clause_2_1,main,imprisonment,phạt tù từ 03 năm đến 07 năm,36,84,,,false,false
penalty_penalty_article_316_clause_3_1_main,penalty_article_316_clause_3_1,main,imprisonment,phạt tù từ 07 năm đến 15 năm,84,180,,,false,false
penalty_penalty_article_316_clause_4_1_main,penalty_article_316_clause_4_1,main,fine,phạt tiền từ 5.000.000 đồng đến 50.000.000 đồng,,,5000000,50000000,false,false
penalty_penalty_article_316_clause_1_1_main,penalty_article_316_clause_1_1,main,imprisonment,phạt tù từ 02 năm đến 05 năm,24,60,,,false,false
penalty_penalty_article_316_clause_1_2_main,penalty_article_316_clause_1_2,main,fine,phạt tiền từ 100.000.000 đồng đến 400.000.000 đồng,,,100000000,400000000,false,false
penalty_penalty_article_316_clause_2_1_main,penalty_article_316_clause_2_1,main,imprisonment,phạt tù từ 03 năm đến 07 năm,36,84,,,false,false
penalty_penalty_article_316_clause_2_2_main,penalty_article_316_clause_2_2,main,fine,phạt tiền từ 400.000.000 đồng đến 1.000.000.000 đồng,,,400000000,1000000000,false,false
penalty_penalty_article_316_clause_3_1_main,penalty_article_316_clause_3_1,main,imprisonment,phạt tù từ 07 năm đến 15 năm,84,180,,,false,false
penalty_penalty_article_316_clause_4_1_main,penalty_article_316_clause_4_1,main,imprisonment,phạt tù từ 12 năm đến 20 năm,144,240,,,false,false
penalty_penalty_article_316_clause_5_1_main,penalty_article_316_clause_5_1,main,fine,phạt tiền từ 40.000.000 đồng đến 200.000.000 đồng,,,40000000,200000000,false,false
penalty_penalty_article_318_clause_1_1_main,penalty_article_318_clause_1_1,main,imprisonment,phạt tù từ 03 tháng đến 02 năm,3,24,,,false,false
penalty_penalty_article_318_clause_1_2_main,penalty_article_318_clause_1_2,main,fine,phạt tiền từ 5.000.000 đồng đến 50.000.000 đồng,,,5000000,50000000,false,false
penalty_penalty_article_318_clause_2_1_main,penalty_article_318_clause_2_1,main,imprisonment,phạt tù từ 02 năm đến 07 năm,24,84,,,false,false
penalty_penalty_article_319_clause_1_1_main,penalty_article_319_clause_1_1,main,imprisonment,phạt tù từ 03 tháng đến 02 năm,3,24,,,false,false
penalty_penalty_article_319_clause_2_1_main,penalty_article_319_clause_2_1,main,imprisonment,phạt tù từ 02 năm đến 07 năm,24,84,,,false,false
penalty_penalty_article_320_clause_1_1_main,penalty_article_320_clause_1_1,main,imprisonment,phạt tù từ 06 tháng đến 03 năm,6,36,,,false,false
penalty_penalty_article_320_clause_1_2_main,penalty_article_320_clause_1_2,main,fine,phạt tiền từ 10.000.000 đồng đến 100.000.000 đồng,,,10000000,100000000,false,false
penalty_penalty_article_320_clause_2_1_main,penalty_article_320_clause_2_1,main,imprisonment,phạt tù từ 03 năm đến 10 năm,36,120,,,false,false
penalty_penalty_article_320_clause_3_1_main,penalty_article_320_clause_3_1,main,fine,phạt tiền từ 10.000.000 đồng đến 50.000.000 đồng,,,10000000,50000000,false,false
penalty_penalty_article_321_clause_1_1_main,penalty_article_321_clause_1_1,main,imprisonment,phạt tù từ 06 tháng đến 03 năm,6,36,,,false,false
penalty_penalty_article_321_clause_1_2_main,penalty_article_321_clause_1_2,main,fine,phạt tiền từ 20.000.000 đồng đến 100.000.000 đồng,,,20000000,100000000,false,false
penalty_penalty_article_321_clause_2_1_main,penalty_article_321_clause_2_1,main,imprisonment,phạt tù từ 03 năm đến 07 năm,36,84,,,false,false
penalty_penalty_article_321_clause_3_1_main,penalty_article_321_clause_3_1,main,fine,phạt tiền từ 10.000.000 đồng đến 50.000.000 đồng,,,10000000,50000000,false,false
penalty_penalty_article_322_clause_1_1_main,penalty_article_322_clause_1_1,main,imprisonment,phạt tù từ 01 năm đến 05 năm,12,60,,,false,false
penalty_penalty_article_322_clause_1_2_main,penalty_article_322_clause_1_2,main,fine,phạt tiền từ 50.000.000 đồng đến 300.000.000 đồng,,,50000000,300000000,false,false
penalty_penalty_article_322_clause_2_1_main,penalty_article_322_clause_2_1,main,imprisonment,phạt tù từ 05 năm đến 10 năm,60,120,,,false,false
penalty_penalty_article_322_clause_3_1_main,penalty_article_322_clause_3_1,main,fine,phạt tiền từ 20.000.000 đồng đến 100.000.000 đồng,,,20000000,100000000,false,false
penalty_penalty_article_323_clause_1_1_main,penalty_article_323_clause_1_1,main,imprisonment,phạt tù từ 06 tháng đến 03 năm,6,36,,,false,false
penalty_penalty_article_323_clause_1_2_main,penalty_article_323_clause_1_2,main,fine,phạt tiền từ 10.000.000 đồng đến 100.000.000 đồng,,,10000000,100000000,false,false
penalty_penalty_article_323_clause_2_1_main,penalty_article_323_clause_2_1,main,imprisonment,phạt tù từ 03 năm đến 07 năm,36,84,,,false,false
penalty_penalty_article_323_clause_3_1_main,penalty_article_323_clause_3_1,main,imprisonment,phạt tù từ 07 năm đến 10 năm,84,120,,,false,false
penalty_penalty_article_323_clause_4_1_main,penalty_article_323_clause_4_1,main,imprisonment,phạt tù từ 10 năm đến 15 năm,120,180,,,false,false
penalty_penalty_article_323_clause_5_1_main,penalty_article_323_clause_5_1,main,fine,phạt tiền từ 5.000.000 đồng đến 50.000.000 đồng,,,5000000,50000000,false,false
penalty_penalty_article_324_clause_1_1_main,penalty_article_324_clause_1_1,main,imprisonment,phạt tù từ 01 năm đến 05 năm,12,60,,,false,false
penalty_penalty_article_324_clause_2_1_main,penalty_article_324_clause_2_1,main,imprisonment,phạt tù từ 05 năm đến 10 năm,60,120,,,false,false
penalty_penalty_article_324_clause_3_1_main,penalty_article_324_clause_3_1,main,imprisonment,phạt tù từ 10 năm đến 15 năm,120,180,,,false,false
penalty_penalty_article_324_clause_4_1_main,penalty_article_324_clause_4_1,main,imprisonment,phạt tù từ 06 tháng đến 03 năm,6,36,,,false,false
penalty_penalty_article_324_clause_5_1_main,penalty_article_324_clause_5_1,main,fine,phạt tiền từ 20.000.000 đồng đến 100.000.000 đồng,,,20000000,100000000,false,false
penalty_penalty_article_324_clause_6_1_main,penalty_article_324_clause_6_1,main,fine,phạt tiền từ 1.000.000.000 đồng đến 5.000.000.000 đồng,,,1000000000,5000000000,false,false
penalty_penalty_article_324_clause_6_2_main,penalty_article_324_clause_6_2,main,fine,phạt tiền từ 5.000.000.000 đồng đến 10.000.000.000 đồng,,,5000000000,10000000000,false,false
penalty_penalty_article_324_clause_6_3_main,penalty_article_324_clause_6_3,main,fine,phạt tiền từ 10.000.000.000 đồng đến 20.000.000.000 đồng,,,10000000000,20000000000,false,false
penalty_penalty_article_324_clause_6_4_main,penalty_article_324_clause_6_4,main,fine,phạt tiền từ 1.000.000.000 đồng đến 5.000.000.000 đồng,,,1000000000,5000000000,false,false
penalty_penalty_article_324_clause_6_point_a_1_main,penalty_article_324_clause_6_point_a_1,main,fine,phạt tiền từ 1.000.000.000 đồng đến 5.000.000.000 đồng,,,1000000000,5000000000,false,false
penalty_penalty_article_324_clause_6_point_b_1_main,penalty_article_324_clause_6_point_b_1,main,fine,phạt tiền từ 5.000.000.000 đồng đến 10.000.000.000 đồng,,,5000000000,10000000000,false,false
penalty_penalty_article_324_clause_6_point_c_1_main,penalty_article_324_clause_6_point_c_1,main,fine,phạt tiền từ 10.000.000.000 đồng đến 20.000.000.000 đồng,,,10000000000,20000000000,false,false
penalty_penalty_article_324_clause_6_point_d_1_main,penalty_article_324_clause_6_point_d_1,main,fine,phạt tiền từ 1.000.000.000 đồng đến 5.000.000.000 đồng,,,1000000000,5000000000,false,false
penalty_penalty_article_325_clause_1_1_main,penalty_article_325_clause_1_1,main,imprisonment,phạt tù từ 01 năm đến 05 năm,12,60,,,false,false
penalty_penalty_article_325_clause_2_1_main,penalty_article_325_clause_2_1,main,imprisonment,phạt tù từ 03 năm đến 07 năm,36,84,,,false,false
penalty_penalty_article_325_clause_3_1_main,penalty_article_325_clause_3_1,main,fine,phạt tiền từ 10.000.000 đồng đến 100.000.000 đồng,,,10000000,100000000,false,false
penalty_penalty_article_326_clause_1_1_main,penalty_article_326_clause_1_1,main,imprisonment,phạt tù từ 06 tháng đến 03 năm,6,36,,,false,false
penalty_penalty_article_326_clause_1_2_main,penalty_article_326_clause_1_2,main,fine,phạt tiền từ 10.000.000 đồng đến 100.000.000 đồng,,,10000000,100000000,false,false
penalty_penalty_article_326_clause_2_1_main,penalty_article_326_clause_2_1,main,imprisonment,phạt tù từ 03 năm đến 10 năm,36,120,,,false,false
penalty_penalty_article_326_clause_3_1_main,penalty_article_326_clause_3_1,main,imprisonment,phạt tù từ 07 năm đến 15 năm,84,180,,,false,false
penalty_penalty_article_326_clause_4_1_main,penalty_article_326_clause_4_1,main,fine,phạt tiền từ 5.000.000 đồng đến 30.000.000 đồng,,,5000000,30000000,false,false
penalty_penalty_article_327_clause_1_1_main,penalty_article_327_clause_1_1,main,imprisonment,phạt tù từ 01 năm đến 05 năm,12,60,,,false,false
penalty_penalty_article_327_clause_2_1_main,penalty_article_327_clause_2_1,main,imprisonment,phạt tù từ 05 năm đến 10 năm,60,120,,,false,false
penalty_penalty_article_327_clause_3_1_main,penalty_article_327_clause_3_1,main,imprisonment,phạt tù từ 10 năm đến 15 năm,120,180,,,false,false
penalty_penalty_article_327_clause_4_1_main,penalty_article_327_clause_4_1,main,imprisonment,phạt tù từ 15 năm đến 20 năm,180,240,,,true,false
penalty_penalty_article_327_clause_5_1_main,penalty_article_327_clause_5_1,main,fine,phạt tiền từ 10.000.000 đồng đến 100.000.000 đồng,,,10000000,100000000,false,false
penalty_penalty_article_328_clause_1_1_main,penalty_article_328_clause_1_1,main,imprisonment,phạt tù từ 06 tháng đến 03 năm,6,36,,,false,false
penalty_penalty_article_328_clause_2_1_main,penalty_article_328_clause_2_1,main,imprisonment,phạt tù từ 03 năm đến 07 năm,36,84,,,false,false
penalty_penalty_article_328_clause_3_1_main,penalty_article_328_clause_3_1,main,imprisonment,phạt tù từ 07 năm đến 15 năm,84,180,,,false,false
penalty_penalty_article_328_clause_4_1_main,penalty_article_328_clause_4_1,main,fine,phạt tiền từ 10.000.000 đồng đến 50.000.000 đồng,,,10000000,50000000,false,false
penalty_penalty_article_329_clause_1_1_main,penalty_article_329_clause_1_1,main,imprisonment,phạt tù từ 01 năm đến 05 năm,12,60,,,false,false
penalty_penalty_article_329_clause_2_1_main,penalty_article_329_clause_2_1,main,imprisonment,phạt tù từ 03 năm đến 07 năm,36,84,,,false,false
penalty_penalty_article_329_clause_3_1_main,penalty_article_329_clause_3_1,main,imprisonment,phạt tù từ 07 năm đến 15 năm,84,180,,,false,false
penalty_penalty_article_329_clause_4_1_main,penalty_article_329_clause_4_1,main,fine,phạt tiền từ 10.000.000 đồng đến 50.000.000 đồng,,,10000000,50000000,false,false
penalty_penalty_article_330_clause_1_1_main,penalty_article_330_clause_1_1,main,imprisonment,phạt tù từ 06 tháng đến 03 năm,6,36,,,false,false
penalty_penalty_article_330_clause_2_1_main,penalty_article_330_clause_2_1,main,imprisonment,phạt tù từ 02 năm đến 07 năm,24,84,,,false,false
penalty_penalty_article_331_clause_1_1_main,penalty_article_331_clause_1_1,main,imprisonment,phạt tù từ 06 tháng đến 03 năm,6,36,,,false,false
penalty_penalty_article_331_clause_2_1_main,penalty_article_331_clause_2_1,main,imprisonment,phạt tù từ 02 năm đến 07 năm,24,84,,,false,false
penalty_penalty_article_332_clause_1_1_main,penalty_article_332_clause_1_1,main,imprisonment,phạt tù từ 03 tháng đến 02 năm,3,24,,,false,false
penalty_penalty_article_332_clause_2_1_main,penalty_article_332_clause_2_1,main,imprisonment,phạt tù từ 01 năm đến 05 năm,12,60,,,false,false
penalty_penalty_article_333_clause_1_1_main,penalty_article_333_clause_1_1,main,imprisonment,phạt tù từ 06 tháng đến 03 năm,6,36,,,false,false
penalty_penalty_article_333_clause_2_1_main,penalty_article_333_clause_2_1,main,imprisonment,phạt tù từ 02 năm đến 07 năm,24,84,,,false,false
penalty_penalty_article_334_clause_1_1_main,penalty_article_334_clause_1_1,main,imprisonment,phạt tù từ 06 tháng đến 03 năm,6,36,,,false,false
penalty_penalty_article_334_clause_2_1_main,penalty_article_334_clause_2_1,main,imprisonment,phạt tù từ 02 năm đến 07 năm,24,84,,,false,false
penalty_penalty_article_335_clause_1_1_main,penalty_article_335_clause_1_1,main,imprisonment,phạt tù từ 03 tháng đến 02 năm,3,24,,,false,false
penalty_penalty_article_335_clause_2_1_main,penalty_article_335_clause_2_1,main,imprisonment,phạt tù từ 02 năm đến 05 năm,24,60,,,false,false
penalty_penalty_article_336_clause_2_1_main,penalty_article_336_clause_2_1,main,imprisonment,phạt tù từ 03 tháng đến 02 năm,3,24,,,false,false
penalty_penalty_article_337_clause_1_1_main,penalty_article_337_clause_1_1,main,imprisonment,phạt tù từ 02 năm đến 07 năm,24,84,,,false,false
penalty_penalty_article_337_clause_2_1_main,penalty_article_337_clause_2_1,main,imprisonment,phạt tù từ 05 năm đến 10 năm,60,120,,,false,false
penalty_penalty_article_337_clause_3_1_main,penalty_article_337_clause_3_1,main,imprisonment,phạt tù từ 10 năm đến 15 năm,120,180,,,false,false
penalty_penalty_article_337_clause_4_1_main,penalty_article_337_clause_4_1,main,fine,phạt tiền từ 10.000.000 đồng đến 100.000.000 đồng,,,10000000,100000000,false,false
penalty_penalty_article_338_clause_1_1_main,penalty_article_338_clause_1_1,main,imprisonment,phạt tù từ 06 tháng đến 03 năm,6,36,,,false,false
penalty_penalty_article_338_clause_2_1_main,penalty_article_338_clause_2_1,main,imprisonment,phạt tù từ 02 năm đến 07 năm,24,84,,,false,false
penalty_penalty_article_339_clause_0_1_main,penalty_article_339_clause_0_1,main,imprisonment,phạt tù từ 03 tháng đến 02 năm,3,24,,,false,false
penalty_penalty_article_340_clause_1_1_main,penalty_article_340_clause_1_1,main,imprisonment,phạt tù từ 06 tháng đến 03 năm,6,36,,,false,false
penalty_penalty_article_340_clause_1_2_main,penalty_article_340_clause_1_2,main,fine,phạt tiền từ 10.000.000 đồng đến 50.000.000 đồng,,,10000000,50000000,false,false
penalty_penalty_article_340_clause_2_1_main,penalty_article_340_clause_2_1,main,imprisonment,phạt tù từ 02 năm đến 05 năm,24,60,,,false,false
penalty_penalty_article_340_clause_3_1_main,penalty_article_340_clause_3_1,main,fine,phạt tiền từ 5.000.000 đồng đến 20.000.000 đồng,,,5000000,20000000,false,false
penalty_penalty_article_341_clause_1_1_main,penalty_article_341_clause_1_1,main,imprisonment,phạt tù từ 06 tháng đến 02 năm,6,24,,,false,false
