id,crime_id,article_id,article_code,requirement_type,text,normalized_text
consreq_crime_371_consequence_gay_thiet_hai_den_loi_ich_cua_nha_nuoc_quyen_loi_ich_hop_phap_cua_to_chuc_ca_nhan_neu_khong_thuoc_,crime_371,article_371,371,consequence,"gây thiệt hại đến lợi ích của Nhà nước, quyền, lợi ích hợp pháp của tổ chức, cá nhân, nếu không thuộc trường hợp quy định tại các điều 368, 369, 370, 377 và 378 của Bộ luật này, thì bị phạt cải tạo không giam giữ đến 03 năm hoặc phạt tù từ 06 tháng đến 03 năm",gay thiet hai den loi ich cua nha nuoc quyen loi ich hop phap cua to chuc ca nhan neu khong thuoc truong hop quy dinh tai cac dieu 368 369 370 377 va 378 cua bo luat nay thi bi phat cai tao khong giam giu den 03 nam hoac phat tu tu 06 thang den 03 nam
consreq_crime_371_consequence_gay_thiet_hai_ve_tai_san_tu_200,crime_371,article_371,371,consequence,Gây thiệt hại về tài sản từ 200,gay thiet hai ve tai san tu 200
consreq_crime_371_consequence_gay_thiet_hai_ve_tai_san_1,crime_371,article_371,371,consequence,Gây thiệt hại về tài sản 1,gay thiet hai ve tai san 1
consreq_crime_372_consequence_gay_thiet_hai_den_loi_ich_cua_nha_nuoc_quyen_loi_ich_hop_phap_cua_to_chuc_ca_nhan_hoac_gay_thiet_h,crime_372,article_372,372,consequence,"gây thiệt hại đến lợi ích của Nhà nước, quyền, lợi ích hợp pháp của tổ chức, cá nhân hoặc gây thiệt hại về tài sản từ 50",gay thiet hai den loi ich cua nha nuoc quyen loi ich hop phap cua to chuc ca nhan hoac gay thiet hai ve tai san tu 50
consreq_crime_372_consequence_gay_thiet_hai_ve_tai_san_tu_200,crime_372,article_372,372,consequence,Gây thiệt hại về tài sản từ 200,gay thiet hai ve tai san tu 200
consreq_crime_372_consequence_gay_thiet_hai_ve_tai_san_1,crime_372,article_372,372,consequence,Gây thiệt hại về tài sản 1,gay thiet hai ve tai san 1
consreq_crime_373_consequence_gay_thiet_hai_ve_suc_khoe_cho_nguoi_khac_ma_ty_le_ton_thuong_co_the_tu_11_den_60,crime_373,article_373,373,consequence,gây thiệt hại về sức khỏe cho người khác mà tỷ lệ tổn thương cơ thể từ 11% đến 60%,gay thiet hai ve suc khoe cho nguoi khac ma ty le ton thuong co the tu 11 den 60
consreq_crime_373_consequence_gay_thiet_hai_ve_suc_khoe_cho_nguoi_khac_ma_ty_le_ton_thuong_co_the_61_tro_len,crime_373,article_373,373,consequence,gây thiệt hại về sức khỏe cho người khác mà tỷ lệ tổn thương cơ thể 61% trở lên,gay thiet hai ve suc khoe cho nguoi khac ma ty le ton thuong co the 61 tro len
consreq_crime_373_consequence_gay_thuong_tich_hoac_gay_thiet_hai_ve_suc_khoe_cho_nguoi_khac_ma_ty_le_ton_thuong_co_the_tu_11_den,crime_373,article_373,373,consequence,Gây thương tích hoặc gây thiệt hại về sức khỏe cho người khác mà tỷ lệ tổn thương cơ thể từ 11% đến 60%,gay thuong tich hoac gay thiet hai ve suc khoe cho nguoi khac ma ty le ton thuong co the tu 11 den 60
consreq_crime_373_consequence_gay_thuong_tich_hoac_gay_thiet_hai_ve_suc_khoe_cho_nguoi_khac_ma_ty_le_ton_thuong_co_the_61_tro_le,crime_373,article_373,373,consequence,Gây thương tích hoặc gây thiệt hại về sức khỏe cho người khác mà tỷ lệ tổn thương cơ thể 61% trở lên,gay thuong tich hoac gay thiet hai ve suc khoe cho nguoi khac ma ty le ton thuong co the 61 tro len
consreq_crime_375_consequence_gay_thiet_hai_tu_500,crime_375,article_375,375,consequence,Gây thiệt hại từ 500,gay thiet hai tu 500
consreq_crime_375_consequence_gay_thiet_hai_1,crime_375,article_375,375,consequence,Gây thiệt hại 1,gay thiet hai 1
consreq_crime_381_consequence_gay_thiet_hai_tu_50,crime_381,article_381,381,consequence,Gây thiệt hại từ 50,gay thiet hai tu 50
consreq_crime_381_consequence_gay_thiet_hai_200,crime_381,article_381,381,consequence,Gây thiệt hại 200,gay thiet hai 200
consreq_crime_393_consequence_hau_qua_nghiem_trong_thi_bi_phat_cai_tao_khong_giam_giu_den_03_nam_hoac_phat_tu_tu_06_thang_den_05,crime_393,article_393,393,consequence,"hậu quả nghiêm trọng, thì bị phạt cải tạo không giam giữ đến 03 năm hoặc phạt tù từ 06 tháng đến 05 năm",hau qua nghiem trong thi bi phat cai tao khong giam giu den 03 nam hoac phat tu tu 06 thang den 05 nam
consreq_crime_393_consequence_hau_qua_rat_nghiem_trong,crime_393,article_393,393,consequence,hậu quả rất nghiêm trọng,hau qua rat nghiem trong
consreq_crime_393_consequence_hau_qua_dac_biet_nghiem_trong_hoac_trong_truong_hop_dac_biet_nghiem_trong_khac_thi_bi_phat_tu_tu_0,crime_393,article_393,393,consequence,"hậu quả đặc biệt nghiêm trọng hoặc trong trường hợp đặc biệt nghiêm trọng khác, thì bị phạt tù từ 07 năm đến 15 năm",hau qua dac biet nghiem trong hoac trong truong hop dac biet nghiem trong khac thi bi phat tu tu 07 nam den 15 nam
consreq_crime_394_consequence_hau_qua_nghiem_trong,crime_394,article_394,394,consequence,hậu quả nghiêm trọng,hau qua nghiem trong
consreq_crime_394_consequence_hau_qua_rat_nghiem_trong,crime_394,article_394,394,consequence,hậu quả rất nghiêm trọng,hau qua rat nghiem trong
consreq_crime_394_consequence_hau_qua_dac_biet_nghiem_trong_thi_bi_phat_tu_tu_12_nam_den_20_nam_hoac_tu_chung_than,crime_394,article_394,394,consequence,"hậu quả đặc biệt nghiêm trọng, thì bị phạt tù từ 12 năm đến 20 năm hoặc tù chung thân",hau qua dac biet nghiem trong thi bi phat tu tu 12 nam den 20 nam hoac tu chung than
consreq_crime_395_consequence_hau_qua_nghiem_trong_thi_bi_phat_cai_tao_khong_giam_giu_den_03_nam_hoac_phat_tu_tu_06_thang_den_03,crime_395,article_395,395,consequence,"hậu quả nghiêm trọng, thì bị phạt cải tạo không giam giữ đến 03 năm hoặc phạt tù từ 06 tháng đến 03 năm",hau qua nghiem trong thi bi phat cai tao khong giam giu den 03 nam hoac phat tu tu 06 thang den 03 nam
consreq_crime_395_consequence_hau_qua_rat_nghiem_trong_hoac_dac_biet_nghiem_trong,crime_395,article_395,395,consequence,hậu quả rất nghiêm trọng hoặc đặc biệt nghiêm trọng,hau qua rat nghiem trong hoac dac biet nghiem trong
consreq_crime_396_consequence_hau_qua_nghiem_trong_hoac_rat_nghiem_trong,crime_396,article_396,396,consequence,hậu quả nghiêm trọng hoặc rất nghiêm trọng,hau qua nghiem trong hoac rat nghiem trong
consreq_crime_396_consequence_hau_qua_dac_biet_nghiem_trong,crime_396,article_396,396,consequence,hậu quả đặc biệt nghiêm trọng,hau qua dac biet nghiem trong
consreq_crime_398_consequence_gay_thuong_tich_hoac_gay_ton_hai_cho_suc_khoe_cua_dong_doi_ma_khong_thuoc_truong_hop_quy_dinh_tai_,crime_398,article_398,398,consequence,"gây thương tích hoặc gây tổn hại cho sức khỏe của đồng đội mà không thuộc trường hợp quy định tại Điều 134 của Bộ luật này, thì bị phạt cải tạo không giam giữ đến 02 năm hoặc phạt tù từ 03 tháng đến 02 năm",gay thuong tich hoac gay ton hai cho suc khoe cua dong doi ma khong thuoc truong hop quy dinh tai dieu 134 cua bo luat nay thi bi phat cai tao khong giam giu den 02 nam hoac phat tu tu 03 thang den 02 nam
consreq_crime_398_consequence_ton_hai_cho_suc_khoe_cua_dong_doi_ma_khong_thuoc_truong_hop_quy_dinh_tai_dieu_134_cua_bo_luat_nay_,crime_398,article_398,398,consequence,"tổn hại cho sức khỏe của đồng đội mà không thuộc trường hợp quy định tại Điều 134 của Bộ luật này, thì bị phạt cải tạo không giam giữ đến 02 năm hoặc phạt tù từ 03 tháng đến 02 năm",ton hai cho suc khoe cua dong doi ma khong thuoc truong hop quy dinh tai dieu 134 cua bo luat nay thi bi phat cai tao khong giam giu den 02 nam hoac phat tu tu 03 thang den 02 nam
consreq_crime_398_consequence_hau_qua_nghiem_trong_rat_nghiem_trong_hoac_dac_biet_nghiem_trong,crime_398,article_398,398,consequence,"hậu quả nghiêm trọng, rất nghiêm trọng hoặc đặc biệt nghiêm trọng",hau qua nghiem trong rat nghiem trong hoac dac biet nghiem trong
consreq_crime_399_consequence_hau_qua_nghiem_trong_hoac_rat_nghiem_trong,crime_399,article_399,399,consequence,hậu quả nghiêm trọng hoặc rất nghiêm trọng,hau qua nghiem trong hoac rat nghiem trong
consreq_crime_399_consequence_hau_qua_dac_biet_nghiem_trong,crime_399,article_399,399,consequence,hậu quả đặc biệt nghiêm trọng,hau qua dac biet nghiem trong
consreq_crime_400_consequence_hau_qua_nghiem_trong_hoac_rat_nghiem_trong,crime_400,article_400,400,consequence,hậu quả nghiêm trọng hoặc rất nghiêm trọng,hau qua nghiem trong hoac rat nghiem trong
consreq_crime_400_consequence_hau_qua_dac_biet_nghiem_trong,crime_400,article_400,400,consequence,hậu quả đặc biệt nghiêm trọng,hau qua dac biet nghiem trong
consreq_crime_401_consequence_hau_qua_nghiem_trong_hoac_rat_nghiem_trong,crime_401,article_401,401,consequence,hậu quả nghiêm trọng hoặc rất nghiêm trọng,hau qua nghiem trong hoac rat nghiem trong
consreq_crime_401_consequence_hau_qua_dac_biet_nghiem_trong_thi_bi_phat_tu_tu_10_nam_den_20_nam,crime_401,article_401,401,consequence,"hậu quả đặc biệt nghiêm trọng, thì bị phạt tù từ 10 năm đến 20 năm",hau qua dac biet nghiem trong thi bi phat tu tu 10 nam den 20 nam
consreq_crime_402_consequence_hau_qua_nghiem_trong_thi_bi_phat_cai_tao_khong_giam_giu_den_03_nam_hoac_phat_tu_tu_06_thang_den_03,crime_402,article_402,402,consequence,"hậu quả nghiêm trọng, thì bị phạt cải tạo không giam giữ đến 03 năm hoặc phạt tù từ 06 tháng đến 03 năm",hau qua nghiem trong thi bi phat cai tao khong giam giu den 03 nam hoac phat tu tu 06 thang den 03 nam
consreq_crime_402_consequence_hau_qua_rat_nghiem_trong,crime_402,article_402,402,consequence,hậu quả rất nghiêm trọng,hau qua rat nghiem trong
consreq_crime_402_consequence_hau_qua_dac_biet_nghiem_trong,crime_402,article_402,402,consequence,hậu quả đặc biệt nghiêm trọng,hau qua dac biet nghiem trong
consreq_crime_403_consequence_gay_thuong_tich_gay_ton_hai_cho_suc_khoe_cua_minh_hoac_dung_thu_doan_gian_doi_khac_de_tron_tranh_n,crime_403,article_403,403,consequence,"gây thương tích, gây tổn hại cho sức khỏe của mình hoặc dùng thủ đoạn gian dối khác để trốn tránh nhiệm vụ, thì bị phạt cải tạo không giam giữ đến 02 năm hoặc phạt tù từ 03 tháng đến 02 năm",gay thuong tich gay ton hai cho suc khoe cua minh hoac dung thu doan gian doi khac de tron tranh nhiem vu thi bi phat cai tao khong giam giu den 02 nam hoac phat tu tu 03 thang den 02 nam
consreq_crime_403_consequence_ton_hai_cho_suc_khoe_cua_minh_hoac_dung_thu_doan_gian_doi_khac_de_tron_tranh_nhiem_vu_thi_bi_phat_,crime_403,article_403,403,consequence,"tổn hại cho sức khỏe của mình hoặc dùng thủ đoạn gian dối khác để trốn tránh nhiệm vụ, thì bị phạt cải tạo không giam giữ đến 02 năm hoặc phạt tù từ 03 tháng đến 02 năm",ton hai cho suc khoe cua minh hoac dung thu doan gian doi khac de tron tranh nhiem vu thi bi phat cai tao khong giam giu den 02 nam hoac phat tu tu 03 thang den 02 nam
consreq_crime_403_consequence_hau_qua_nghiem_trong,crime_403,article_403,403,consequence,hậu quả nghiêm trọng,hau qua nghiem trong
consreq_crime_403_consequence_hau_qua_rat_nghiem_trong_hoac_dac_biet_nghiem_trong_thi_bi_phat_tu_tu_05_nam_den_10_nam,crime_403,article_403,403,consequence,"hậu quả rất nghiêm trọng hoặc đặc biệt nghiêm trọng, thì bị phạt từ từ 05 năm đến 10 năm",hau qua rat nghiem trong hoac dac biet nghiem trong thi bi phat tu tu 05 nam den 10 nam
consreq_crime_404_consequence_hau_qua_nghiem_trong_rat_nghiem_trong_hoac_dac_biet_nghiem_trong,crime_404,article_404,404,consequence,"hậu quả nghiêm trọng, rất nghiêm trọng hoặc đặc biệt nghiêm trọng",hau qua nghiem trong rat nghiem trong hoac dac biet nghiem trong
consreq_crime_405_consequence_hau_qua_nghiem_trong_rat_nghiem_trong_hoac_dac_biet_nghiem_trong,crime_405,article_405,405,consequence,"hậu quả nghiêm trọng, rất nghiêm trọng hoặc đặc biệt nghiêm trọng",hau qua nghiem trong rat nghiem trong hoac dac biet nghiem trong
consreq_crime_406_consequence_hau_qua_nghiem_trong_rat_nghiem_trong_hoac_dac_biet_nghiem_trong,crime_406,article_406,406,consequence,"hậu quả nghiêm trọng, rất nghiêm trọng hoặc đặc biệt nghiêm trọng",hau qua nghiem trong rat nghiem trong hoac dac biet nghiem trong
consreq_crime_407_consequence_hau_qua_nghiem_trong_rat_nghiem_trong_hoac_dac_biet_nghiem_trong,crime_407,article_407,407,consequence,"hậu quả nghiêm trọng, rất nghiêm trọng hoặc đặc biệt nghiêm trọng",hau qua nghiem trong rat nghiem trong hoac dac biet nghiem trong
consreq_crime_408_consequence_hau_qua_nghiem_trong_thi_bi_phat_cai_tao_khong_giam_giu_den_03_nam_hoac_phat_tu_tu_06_thang_den_03,crime_408,article_408,408,consequence,"hậu quả nghiêm trọng, thì bị phạt cải tạo không giam giữ đến 03 năm hoặc phạt tù từ 06 tháng đến 03 năm",hau qua nghiem trong thi bi phat cai tao khong giam giu den 03 nam hoac phat tu tu 06 thang den 03 nam
consreq_crime_408_consequence_hau_qua_rat_nghiem_trong_hoac_dac_biet_nghiem_trong,crime_408,article_408,408,consequence,hậu quả rất nghiêm trọng hoặc đặc biệt nghiêm trọng,hau qua rat nghiem trong hoac dac biet nghiem trong
consreq_crime_409_consequence_hau_qua_nghiem_trong_thi_bi_phat_cai_tao_khong_giam_giu_den_03_nam_hoac_phat_tu_tu_06_thang_den_05,crime_409,article_409,409,consequence,"hậu quả nghiêm trọng, thì bị phạt cải tạo không giam giữ đến 03 năm hoặc phạt tù từ 06 tháng đến 05 năm",hau qua nghiem trong thi bi phat cai tao khong giam giu den 03 nam hoac phat tu tu 06 thang den 05 nam
consreq_crime_409_consequence_hau_qua_rat_nghiem_trong_hoac_dac_biet_nghiem_trong,crime_409,article_409,409,consequence,hậu quả rất nghiêm trọng hoặc đặc biệt nghiêm trọng,hau qua rat nghiem trong hoac dac biet nghiem trong
consreq_crime_410_consequence_gay_thiet_hai_ve_tai_san_tu_100,crime_410,article_410,410,consequence,Gây thiệt hại về tài sản từ 100,gay thiet hai ve tai san tu 100
consreq_crime_410_consequence_gay_thiet_hai_ve_tai_san_500,crime_410,article_410,410,consequence,Gây thiệt hại về tài sản 500,gay thiet hai ve tai san 500
consreq_crime_410_consequence_hau_qua_nghiem_trong_khac,crime_410,article_410,410,consequence,hậu quả nghiêm trọng khác,hau qua nghiem trong khac
consreq_crime_410_consequence_hau_qua_rat_nghiem_trong_hoac_dac_biet_nghiem_trong_khac,crime_410,article_410,410,consequence,hậu quả rất nghiêm trọng hoặc đặc biệt nghiêm trọng khác,hau qua rat nghiem trong hoac dac biet nghiem trong khac
consreq_crime_411_consequence_hau_qua_nghiem_trong_thi_bi_phat_cai_tao_khong_giam_giu_den_03_nam_hoac_phat_tu_tu_01_nam_den_05_n,crime_411,article_411,411,consequence,"hậu quả nghiêm trọng, thì bị phạt cải tạo không giam giữ đến 03 năm hoặc phạt tù từ 01 năm đến 05 năm",hau qua nghiem trong thi bi phat cai tao khong giam giu den 03 nam hoac phat tu tu 01 nam den 05 nam
consreq_crime_411_consequence_hau_qua_rat_nghiem_trong_hoac_dac_biet_nghiem_trong_thi_bi_phat_tu_tu_03_nam_den_10_nam,crime_411,article_411,411,consequence,"hậu quả rất nghiêm trọng hoặc đặc biệt nghiêm trọng, thì bị phạt tù từ 03 năm đến 10 năm",hau qua rat nghiem trong hoac dac biet nghiem trong thi bi phat tu tu 03 nam den 10 nam
consreq_crime_412_consequence_hau_qua_nghiem_trong_thi_bi_phat_cai_tao_khong_giam_giu_den_03_nam_hoac_phat_tu_tu_06_thang_den_05,crime_412,article_412,412,consequence,"hậu quả nghiêm trọng, thì bị phạt cải tạo không giam giữ đến 03 năm hoặc phạt tù từ 06 tháng đến 05 năm",hau qua nghiem trong thi bi phat cai tao khong giam giu den 03 nam hoac phat tu tu 06 thang den 05 nam
consreq_crime_412_consequence_hau_qua_rat_nghiem_trong_hoac_dac_biet_nghiem_trong,crime_412,article_412,412,consequence,hậu quả rất nghiêm trọng hoặc đặc biệt nghiêm trọng,hau qua rat nghiem trong hoac dac biet nghiem trong
consreq_crime_413_consequence_hau_qua_nghiem_trong,crime_413,article_413,413,consequence,hậu quả nghiêm trọng,hau qua nghiem trong
consreq_crime_413_consequence_hau_qua_rat_nghiem_trong_hoac_dac_biet_nghiem_trong_thi_bi_phat_tu_tu_12_nam_den_20_nam_hoac_tu_ch,crime_413,article_413,413,consequence,"hậu quả rất nghiêm trọng hoặc đặc biệt nghiêm trọng, thì bị phạt tù từ 12 năm đến 20 năm hoặc tù chung thân",hau qua rat nghiem trong hoac dac biet nghiem trong thi bi phat tu tu 12 nam den 20 nam hoac tu chung than
consreq_crime_414_consequence_hau_qua_nghiem_trong_thi_bi_phat_cai_tao_khong_giam_giu_den_03_nam_hoac_phat_tu_tu_06_thang_den_05,crime_414,article_414,414,consequence,"hậu quả nghiêm trọng, thì bị phạt cải tạo không giam giữ đến 03 năm hoặc phạt tù từ 06 tháng đến 05 năm",hau qua nghiem trong thi bi phat cai tao khong giam giu den 03 nam hoac phat tu tu 06 thang den 05 nam
consreq_crime_414_consequence_hau_qua_rat_nghiem_trong_hoac_dac_biet_nghiem_trong_thi_bi_phat_tu_tu_03_nam_den_07_nam,crime_414,article_414,414,consequence,"hậu quả rất nghiêm trọng hoặc đặc biệt nghiêm trọng, thì bị phạt tù từ 03 năm đến 07 năm",hau qua rat nghiem trong hoac dac biet nghiem trong thi bi phat tu tu 03 nam den 07 nam
consreq_crime_415_consequence_hau_qua_nghiem_trong_thi_bi_phat_cai_tao_khong_giam_giu_den_03_nam_hoac_phat_tu_tu_06_thang_den_03,crime_415,article_415,415,consequence,"hậu quả nghiêm trọng, thì bị phạt cải tạo không giam giữ đến 03 năm hoặc phạt tù từ 06 tháng đến 03 năm",hau qua nghiem trong thi bi phat cai tao khong giam giu den 03 nam hoac phat tu tu 06 thang den 03 nam
consreq_crime_415_consequence_hau_qua_rat_nghiem_trong_hoac_dac_biet_nghiem_trong,crime_415,article_415,415,consequence,hậu quả rất nghiêm trọng hoặc đặc biệt nghiêm trọng,hau qua rat nghiem trong hoac dac biet nghiem trong
consreq_crime_416_consequence_gay_thiet_hai_ve_tai_san_tu_100,crime_416,article_416,416,consequence,gây thiệt hại về tài sản từ 100,gay thiet hai ve tai san tu 100
consreq_crime_416_consequence_gay_thiet_hai_ve_tai_san_500,crime_416,article_416,416,consequence,gây thiệt hại về tài sản 500,gay thiet hai ve tai san 500
consreq_crime_419_consequence_hau_qua_nghiem_trong_hoac_rat_nghiem_trong,crime_419,article_419,419,consequence,hậu quả nghiêm trọng hoặc rất nghiêm trọng,hau qua nghiem trong hoac rat nghiem trong
consreq_crime_419_consequence_hau_qua_dac_biet_nghiem_trong,crime_419,article_419,419,consequence,hậu quả đặc biệt nghiêm trọng,hau qua dac biet nghiem trong
