id,crime_id,article_id,article_code,owner_id,owner_kind,text,min_value,max_value,unit,normalized_text
threshold_article_285_clause_3_000_000_dong,crime_285,article_285,285,article_285_clause_3,Clause,000.000 đồng,000.000,,vnd,000 000 dong
threshold_article_285_clause_3_000_000_dong_tro_len,crime_285,article_285,285,article_285_clause_3,Clause,000.000 đồng trở lên,000.000,,vnd,000 000 dong tro len
threshold_article_285_clause_4_000_000_dong_den_100_000,crime_285,article_285,285,article_285_clause_4,Clause,000.000 đồng đến 100.000,000.000,100.000,vnd,000 000 dong den 100 000
threshold_article_285_clause_4_000_dong,crime_285,article_285,285,article_285_clause_4,Clause,000 đồng,000,,vnd,000 dong
threshold_article_285_clause_2_point_d_000_000_dong_den,crime_285,article_285,285,article_285_clause_2_point_d,Point,000.000 đồng đến,000.000,,vnd,000 000 dong den
threshold_article_285_clause_2_point_d_000_000_dong,crime_285,article_285,285,article_285_clause_2_point_d,Point,000.000 đồng,000.000,,vnd,000 000 dong
threshold_article_285_clause_3_point_a_000_000_dong_tro_len,crime_285,article_285,285,article_285_clause_3_point_a,Point,000.000 đồng trở lên,000.000,,vnd,000 000 dong tro len
threshold_article_285_clause_3_point_b_000_000_dong_tro_len,crime_285,article_285,285,article_285_clause_3_point_b,Point,000.000 đồng trở lên,000.000,,vnd,000 000 dong tro len
threshold_condition_article_286_clause_4_000_000_dong_den_200_000,crime_286,article_286,286,condition_article_286_clause_4,Condition,000.000 đồng đến 200.000,000.000,200.000,vnd,000 000 dong den 200 000
threshold_condition_article_286_clause_4_000_dong,crime_286,article_286,286,condition_article_286_clause_4,Condition,000 đồng,000,,vnd,000 dong
threshold_condition_article_286_clause_1_point_a_000_000_dong_den,crime_286,article_286,286,condition_article_286_clause_1_point_a,Condition,000.000 đồng đến,000.000,,vnd,000 000 dong den
threshold_condition_article_286_clause_1_point_a_000_000_dong,crime_286,article_286,286,condition_article_286_clause_1_point_a,Condition,000.000 đồng,000.000,,vnd,000 000 dong
threshold_condition_article_286_clause_1_point_b_000_000_dong_den,crime_286,article_286,286,condition_article_286_clause_1_point_b,Condition,000.000 đồng đến,000.000,,vnd,000 000 dong den
threshold_condition_article_286_clause_1_point_b_000_000_dong,crime_286,article_286,286,condition_article_286_clause_1_point_b,Condition,000.000 đồng,000.000,,vnd,000 000 dong
threshold_condition_article_286_clause_2_point_b_000_000_dong_den,crime_286,article_286,286,condition_article_286_clause_2_point_b,Condition,000.000 đồng đến,000.000,,vnd,000 000 dong den
threshold_condition_article_286_clause_2_point_b_000_000_dong,crime_286,article_286,286,condition_article_286_clause_2_point_b,Condition,000.000 đồng,000.000,,vnd,000 000 dong
threshold_condition_article_286_clause_2_point_c_000_000_dong_den,crime_286,article_286,286,condition_article_286_clause_2_point_c,Condition,000.000 đồng đến,000.000,,vnd,000 000 dong den
threshold_condition_article_286_clause_2_point_c_000_000_dong,crime_286,article_286,286,condition_article_286_clause_2_point_c,Condition,000.000 đồng,000.000,,vnd,000 000 dong
threshold_condition_article_286_clause_3_point_c_000_000_dong_tro_len,crime_286,article_286,286,condition_article_286_clause_3_point_c,Condition,000.000 đồng trở lên,000.000,,vnd,000 000 dong tro len
threshold_condition_article_286_clause_3_point_d_000_000_dong_tro_len,crime_286,article_286,286,condition_article_286_clause_3_point_d,Condition,000.000 đồng trở lên,000.000,,vnd,000 000 dong tro len
threshold_article_286_clause_1_000_000_dong_den_200_000,crime_286,article_286,286,article_286_clause_1,Clause,000.000 đồng đến 200.000,000.000,200.000,vnd,000 000 dong den 200 000
threshold_article_286_clause_1_000_dong,crime_286,article_286,286,article_286_clause_1,Clause,000 đồng,000,,vnd,000 dong
threshold_article_286_clause_1_000_000_dong_den,crime_286,article_286,286,article_286_clause_1,Clause,000.000 đồng đến,000.000,,vnd,000 000 dong den
threshold_article_286_clause_1_000_000_dong,crime_286,article_286,286,article_286_clause_1,Clause,000.000 đồng,000.000,,vnd,000 000 dong
threshold_article_286_clause_2_000_000_dong_den_500_000,crime_286,article_286,286,article_286_clause_2,Clause,000.000 đồng đến 500.000,000.000,500.000,vnd,000 000 dong den 500 000
threshold_article_286_clause_2_000_dong,crime_286,article_286,286,article_286_clause_2,Clause,000 đồng,000,,vnd,000 dong
threshold_article_286_clause_2_000_000_dong_den,crime_286,article_286,286,article_286_clause_2,Clause,000.000 đồng đến,000.000,,vnd,000 000 dong den
threshold_article_286_clause_2_000_000_dong,crime_286,article_286,286,article_286_clause_2,Clause,000.000 đồng,000.000,,vnd,000 000 dong
threshold_article_286_clause_3_000_000_dong_tro_len,crime_286,article_286,286,article_286_clause_3,Clause,000.000 đồng trở lên,000.000,,vnd,000 000 dong tro len
threshold_article_286_clause_4_000_000_dong_den_200_000,crime_286,article_286,286,article_286_clause_4,Clause,000.000 đồng đến 200.000,000.000,200.000,vnd,000 000 dong den 200 000
threshold_article_286_clause_4_000_dong,crime_286,article_286,286,article_286_clause_4,Clause,000 đồng,000,,vnd,000 dong
threshold_article_286_clause_1_point_a_000_000_dong_den,crime_286,article_286,286,article_286_clause_1_point_a,Point,000.000 đồng đến,000.000,,vnd,000 000 dong den
threshold_article_286_clause_1_point_a_000_000_dong,crime_286,article_286,286,article_286_clause_1_point_a,Point,000.000 đồng,000.000,,vnd,000 000 dong
threshold_article_286_clause_1_point_b_000_000_dong_den,crime_286,article_286,286,article_286_clause_1_point_b,Point,000.000 đồng đến,000.000,,vnd,000 000 dong den
threshold_article_286_clause_1_point_b_000_000_dong,crime_286,article_286,286,article_286_clause_1_point_b,Point,000.000 đồng,000.000,,vnd,000 000 dong
threshold_article_286_clause_2_point_b_000_000_dong_den,crime_286,article_286,286,article_286_clause_2_point_b,Point,000.000 đồng đến,000.000,,vnd,000 000 dong den
threshold_article_286_clause_2_point_b_000_000_dong,crime_286,article_286,286,article_286_clause_2_point_b,Point,000.000 đồng,000.000,,vnd,000 000 dong
threshold_article_286_clause_2_point_c_000_000_dong_den,crime_286,article_286,286,article_286_clause_2_point_c,Point,000.000 đồng đến,000.000,,vnd,000 000 dong den
threshold_article_286_clause_2_point_c_000_000_dong,crime_286,article_286,286,article_286_clause_2_point_c,Point,000.000 đồng,000.000,,vnd,000 000 dong
threshold_article_286_clause_3_point_c_000_000_dong_tro_len,crime_286,article_286,286,article_286_clause_3_point_c,Point,000.000 đồng trở lên,000.000,,vnd,000 000 dong tro len
threshold_article_286_clause_3_point_d_000_000_dong_tro_len,crime_286,article_286,286,article_286_clause_3_point_d,Point,000.000 đồng trở lên,000.000,,vnd,000 000 dong tro len
threshold_condition_article_287_clause_4_000_000_dong_den_200_000,crime_287,article_287,287,condition_article_287_clause_4,Condition,000.000 đồng đến 200.000,000.000,200.000,vnd,000 000 dong den 200 000
threshold_condition_article_287_clause_4_000_dong,crime_287,article_287,287,condition_article_287_clause_4,Condition,000 đồng,000,,vnd,000 dong
threshold_condition_article_287_clause_1_point_a_000_000_dong_den,crime_287,article_287,287,condition_article_287_clause_1_point_a,Condition,000.000 đồng đến,000.000,,vnd,000 000 dong den
threshold_condition_article_287_clause_1_point_a_000_000_dong,crime_287,article_287,287,condition_article_287_clause_1_point_a,Condition,000.000 đồng,000.000,,vnd,000 000 dong
threshold_condition_article_287_clause_1_point_b_000_000_dong_den,crime_287,article_287,287,condition_article_287_clause_1_point_b,Condition,000.000 đồng đến,000.000,,vnd,000 000 dong den
threshold_condition_article_287_clause_1_point_b_000_000_dong,crime_287,article_287,287,condition_article_287_clause_1_point_b,Condition,000.000 đồng,000.000,,vnd,000 000 dong
threshold_condition_article_287_clause_1_point_c_24_g,crime_287,article_287,287,condition_article_287_clause_1_point_c,Condition,24 g,24,,g,24 g
threshold_condition_article_287_clause_1_point_d_tu_24_g,crime_287,article_287,287,condition_article_287_clause_1_point_d,Condition,từ 24 g,24,,g,tu 24 g
threshold_condition_article_287_clause_1_point_d_72_g,crime_287,article_287,287,condition_article_287_clause_1_point_d,Condition,72 g,72,,g,72 g
threshold_condition_article_287_clause_2_point_d_000_000_dong_den,crime_287,article_287,287,condition_article_287_clause_2_point_d,Condition,000.000 đồng đến,000.000,,vnd,000 000 dong den
threshold_condition_article_287_clause_2_point_d_000_000_dong,crime_287,article_287,287,condition_article_287_clause_2_point_d,Condition,000.000 đồng,000.000,,vnd,000 000 dong
threshold_condition_article_287_clause_2_point_e_tu_24_g,crime_287,article_287,287,condition_article_287_clause_2_point_e,Condition,từ 24 g,24,,g,tu 24 g
threshold_condition_article_287_clause_2_point_e_168_g,crime_287,article_287,287,condition_article_287_clause_2_point_e,Condition,168 g,168,,g,168 g
threshold_condition_article_287_clause_2_point_e_24_g,crime_287,article_287,287,condition_article_287_clause_2_point_e,Condition,24 g,24,,g,24 g
threshold_condition_article_287_clause_2_point_g_tu_72_g,crime_287,article_287,287,condition_article_287_clause_2_point_g,Condition,từ 72 g,72,,g,tu 72 g
threshold_condition_article_287_clause_2_point_g_168_g,crime_287,article_287,287,condition_article_287_clause_2_point_g,Condition,168 g,168,,g,168 g
threshold_condition_article_287_clause_3_point_c_000_000_dong_tro_len,crime_287,article_287,287,condition_article_287_clause_3_point_c,Condition,000.000 đồng trở lên,000.000,,vnd,000 000 dong tro len
threshold_condition_article_287_clause_3_point_d_000_000_dong_tro_len,crime_287,article_287,287,condition_article_287_clause_3_point_d,Condition,000.000 đồng trở lên,000.000,,vnd,000 000 dong tro len
threshold_condition_article_287_clause_3_point_d_168_g,crime_287,article_287,287,condition_article_287_clause_3_point_d,Condition,168 g,168,,g,168 g
threshold_condition_article_287_clause_3_point_d_24_g,crime_287,article_287,287,condition_article_287_clause_3_point_d,Condition,24 g,24,,g,24 g
threshold_condition_article_287_clause_3_point_e_168_g,crime_287,article_287,287,condition_article_287_clause_3_point_e,Condition,168 g,168,,g,168 g
threshold_article_287_clause_1_24_g,crime_287,article_287,287,article_287_clause_1,Clause,24 g,24,,g,24 g
threshold_article_287_clause_1_tu_24_g,crime_287,article_287,287,article_287_clause_1,Clause,từ 24 g,24,,g,tu 24 g
threshold_article_287_clause_1_72_g,crime_287,article_287,287,article_287_clause_1,Clause,72 g,72,,g,72 g
threshold_article_287_clause_1_000_000_dong_den_200_000,crime_287,article_287,287,article_287_clause_1,Clause,000.000 đồng đến 200.000,000.000,200.000,vnd,000 000 dong den 200 000
threshold_article_287_clause_1_000_dong,crime_287,article_287,287,article_287_clause_1,Clause,000 đồng,000,,vnd,000 dong
threshold_article_287_clause_1_000_000_dong_den,crime_287,article_287,287,article_287_clause_1,Clause,000.000 đồng đến,000.000,,vnd,000 000 dong den
threshold_article_287_clause_1_000_000_dong,crime_287,article_287,287,article_287_clause_1,Clause,000.000 đồng,000.000,,vnd,000 000 dong
threshold_article_287_clause_2_tu_24_g,crime_287,article_287,287,article_287_clause_2,Clause,từ 24 g,24,,g,tu 24 g
threshold_article_287_clause_2_168_g,crime_287,article_287,287,article_287_clause_2,Clause,168 g,168,,g,168 g
threshold_article_287_clause_2_24_g,crime_287,article_287,287,article_287_clause_2,Clause,24 g,24,,g,24 g
threshold_article_287_clause_2_tu_72_g,crime_287,article_287,287,article_287_clause_2,Clause,từ 72 g,72,,g,tu 72 g
threshold_article_287_clause_2_000_000_dong_den_1_000,crime_287,article_287,287,article_287_clause_2,Clause,000.000 đồng đến 1.000,000.000,1.000,vnd,000 000 dong den 1 000
threshold_article_287_clause_2_000_000_dong,crime_287,article_287,287,article_287_clause_2,Clause,000.000 đồng,000.000,,vnd,000 000 dong
threshold_article_287_clause_2_000_000_dong_den,crime_287,article_287,287,article_287_clause_2,Clause,000.000 đồng đến,000.000,,vnd,000 000 dong den
threshold_article_287_clause_3_168_g,crime_287,article_287,287,article_287_clause_3,Clause,168 g,168,,g,168 g
threshold_article_287_clause_3_24_g,crime_287,article_287,287,article_287_clause_3,Clause,24 g,24,,g,24 g
threshold_article_287_clause_3_000_000_dong_tro_len,crime_287,article_287,287,article_287_clause_3,Clause,000.000 đồng trở lên,000.000,,vnd,000 000 dong tro len
threshold_article_287_clause_4_000_000_dong_den_200_000,crime_287,article_287,287,article_287_clause_4,Clause,000.000 đồng đến 200.000,000.000,200.000,vnd,000 000 dong den 200 000
threshold_article_287_clause_4_000_dong,crime_287,article_287,287,article_287_clause_4,Clause,000 đồng,000,,vnd,000 dong
threshold_article_287_clause_1_point_a_000_000_dong_den,crime_287,article_287,287,article_287_clause_1_point_a,Point,000.000 đồng đến,000.000,,vnd,000 000 dong den
threshold_article_287_clause_1_point_a_000_000_dong,crime_287,article_287,287,article_287_clause_1_point_a,Point,000.000 đồng,000.000,,vnd,000 000 dong
threshold_article_287_clause_1_point_b_000_000_dong_den,crime_287,article_287,287,article_287_clause_1_point_b,Point,000.000 đồng đến,000.000,,vnd,000 000 dong den
threshold_article_287_clause_1_point_b_000_000_dong,crime_287,article_287,287,article_287_clause_1_point_b,Point,000.000 đồng,000.000,,vnd,000 000 dong
threshold_article_287_clause_1_point_c_24_g,crime_287,article_287,287,article_287_clause_1_point_c,Point,24 g,24,,g,24 g
threshold_article_287_clause_1_point_d_tu_24_g,crime_287,article_287,287,article_287_clause_1_point_d,Point,từ 24 g,24,,g,tu 24 g
threshold_article_287_clause_1_point_d_72_g,crime_287,article_287,287,article_287_clause_1_point_d,Point,72 g,72,,g,72 g
threshold_article_287_clause_2_point_d_000_000_dong_den,crime_287,article_287,287,article_287_clause_2_point_d,Point,000.000 đồng đến,000.000,,vnd,000 000 dong den
threshold_article_287_clause_2_point_d_000_000_dong,crime_287,article_287,287,article_287_clause_2_point_d,Point,000.000 đồng,000.000,,vnd,000 000 dong
threshold_article_287_clause_2_point_e_tu_24_g,crime_287,article_287,287,article_287_clause_2_point_e,Point,từ 24 g,24,,g,tu 24 g
threshold_article_287_clause_2_point_e_168_g,crime_287,article_287,287,article_287_clause_2_point_e,Point,168 g,168,,g,168 g
threshold_article_287_clause_2_point_e_24_g,crime_287,article_287,287,article_287_clause_2_point_e,Point,24 g,24,,g,24 g
threshold_article_287_clause_2_point_g_tu_72_g,crime_287,article_287,287,article_287_clause_2_point_g,Point,từ 72 g,72,,g,tu 72 g
threshold_article_287_clause_2_point_g_168_g,crime_287,article_287,287,article_287_clause_2_point_g,Point,168 g,168,,g,168 g
threshold_article_287_clause_3_point_c_000_000_dong_tro_len,crime_287,article_287,287,article_287_clause_3_point_c,Point,000.000 đồng trở lên,000.000,,vnd,000 000 dong tro len
threshold_article_287_clause_3_point_d_000_000_dong_tro_len,crime_287,article_287,287,article_287_clause_3_point_d,Point,000.000 đồng trở lên,000.000,,vnd,000 000 dong tro len
